M,metrica,bloque,modelo,razon_vs_mejor,razon_vs_FAR
2,3. E_max promedio por curva,test,GBT,1.0726600720043185,1.0652515327146739
2,3. E_max promedio por curva,test,PSBPM-FD,1.0094844389435131,1.0024082345886007
2,4. E_max peor de la ventana,train,FAR,1.861968732649357,1.0
2,4. E_max peor de la ventana,train,RF,1.503748903847529,0.8124849556279722
2,4. E_max peor de la ventana,train,GBT,1.0,0.5520347280979331
2,4. E_max peor de la ventana,train,PSBPM-FD,1.887366297966574,1.0157123942673771
2,4. E_max peor de la ventana,test,FAR,1.0144334381586642,1.0
2,4. E_max peor de la ventana,test,RF,1.0637983003966847,1.0495333247626588
2,4. E_max peor de la ventana,test,GBT,1.1741763506691296,1.1593021391497689
2,4. E_max peor de la ventana,test,PSBPM-FD,1.0303069995684864,1.0156552813159117
3,1. MAE  (L^1),train,FAR,2.9497809337267062,1.0
3,1. MAE  (L^1),train,RF,2.2493818088407167,0.7629446470408999
3,1. MAE  (L^1),train,GBT,1.0,0.3446659127311409
3,1. MAE  (L^1),train,PSBPM-FD,2.9208000583626994,0.9905730874590055
3,1. MAE  (L^1),test,FAR,1.016052832798859,1.0
3,1. MAE  (L^1),test,RF,1.0152838833542581,0.9996439352349245
3,1. MAE  (L^1),test,GBT,1.0741107787415485,1.0576196686355444
3,1. MAE  (L^1),test,PSBPM-FD,1.013507424909293,0.9977925400360416
3,2. RMSE (L^2),train,FAR,2.942766556051849,1.0
3,2. RMSE (L^2),train,RF,2.245001385648564,0.7630985499653044
3,2. RMSE (L^2),train,GBT,1.0,0.3448606783977345
3,2. RMSE (L^2),train,PSBPM-FD,2.920691110521035,0.9926373131696788
3,2. RMSE (L^2),test,FAR,1.0092739472749677,1.0
3,2. RMSE (L^2),test,RF,1.013393563062081,1.0043170483031876
3,2. RMSE (L^2),test,GBT,1.0794274398261585,1.069843931943726
3,2. RMSE (L^2),test,PSBPM-FD,1.0125007458539348,1.0033269813274535
3,3. E_max promedio por curva,train,FAR,2.3432426688180334,1.0
3,3. E_max promedio por curva,train,RF,1.8721933968955817,0.7993273466939756
3,3. E_max promedio por curva,train,GBT,1.0,0.43168363973025425
3,3. E_max promedio por curva,train,PSBPM-FD,2.3348339195737338,0.9964980925830621
3,3. E_max promedio por curva,test,FAR,1.0060575844121198,1.0
3,3. E_max promedio por curva,test,RF,1.0134013580329997,1.0073944165218662
3,3. E_max promedio por curva,test,GBT,1.0682459428063358,1.061999753492988
3,3. E_max promedio por curva,test,PSBPM-FD,1.008701331729571,1.0026899770335835
3,4. E_max peor de la ventana,train,FAR,2.394041021077402,1.0
3,4. E_max peor de la ventana,train,RF,1.839808848223184,0.7740587379362299
3,4. E_max peor de la ventana,train,GBT,1.0,0.4328918661631672
3,4. E_max peor de la ventana,train,PSBPM-FD,2.430483448719331,1.0163699783558078
3,4. E_max peor de la ventana,test,FAR,1.04668740420041,1.0
3,4. E_max peor de la ventana,test,RF,1.0710008922272878,1.0269297755521274
3,4. E_max peor de la ventana,test,GBT,1.1088738154910014,1.0685656159212042
3,4. E_max peor de la ventana,test,PSBPM-FD,1.06360149783655,1.0159252735601236
4,1. MAE  (L^1),train,FAR,4.158505385248371,1.0
4,1. MAE  (L^1),train,RF,3.085160214987704,0.7417852952079763
4,1. MAE  (L^1),train,GBT,1.0,0.24348648255648736
4,1. MAE  (L^1),train,PSBPM-FD,4.117188763391335,0.990522385040751
4,1. MAE  (L^1),test,FAR,1.0142833301298755,1.0
4,1. MAE  (L^1),test,RF,1.0180154497116294,1.0039943357312118
4,1. MAE  (L^1),test,GBT,1.075754478296991,1.0610175305955891
4,1. MAE  (L^1),test,PSBPM-FD,1.011776521921797,0.9977981036701961
4,2. RMSE (L^2),train,FAR,3.997513387559934,1.0
4,2. RMSE (L^2),train,RF,2.9757916325012124,0.744280856025544
4,2. RMSE (L^2),train,GBT,1.0,0.2529231153094302
4,2. RMSE (L^2),train,PSBPM-FD,3.967171463869697,0.9925698283488283
4,2. RMSE (L^2),test,FAR,1.007960109488793,1.0
4,2. RMSE (L^2),test,RF,1.0186856447059267,1.0108186002671922
4,2. RMSE (L^2),test,GBT,1.0884745782329293,1.0802083538978136
4,2. RMSE (L^2),test,PSBPM-FD,1.0112173240537103,1.0033421875510116
4,3. E_max promedio por curva,train,FAR,2.8000424395721684,1.0
4,3. E_max promedio por curva,train,RF,2.184919794981703,0.7804596880525728
4,3. E_max promedio por curva,train,GBT,1.0,0.3604020348211689
4,3. E_max promedio por curva,train,PSBPM-FD,2.78974147508933,0.9962948511284622
4,3. E_max promedio por curva,test,FAR,1.0048549695927884,1.0
4,3. E_max promedio por curva,test,RF,1.0180441486325809,1.0131794154780684
4,3. E_max promedio por curva,test,GBT,1.0790334265776627,1.073926949840516
4,3. E_max promedio por curva,test,PSBPM-FD,1.007523979001562,1.0027166842990192
4,4. E_max peor de la ventana,train,FAR,2.7430073678242928,1.0
4,4. E_max peor de la ventana,train,RF,2.064577876025754,0.7566729834482383
4,4. E_max peor de la ventana,train,GBT,1.0,0.38023744600322773
4,4. E_max peor de la ventana,train,PSBPM-FD,2.785324475585599,1.0162957327310038
4,4. E_max peor de la ventana,test,FAR,1.025082423164946,1.0
4,4. E_max peor de la ventana,test,RF,1.0655181342822506,1.0405309531997207
4,4. E_max peor de la ventana,test,GBT,1.1552086457670177,1.130408917670508
4,4. E_max peor de la ventana,test,PSBPM-FD,1.0418853362133254,1.0163380172654866
