componente,param,variable,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
4,beta_j,fpc_1_lag1,2,2000,1424.1600563185577,1609.6745807536363,1.5522818345173068,0.9999859142524393,True
4,beta_j,fpc_2_lag1,2,2000,542.212649084213,1271.1063245421064,0.6988388459269488,0.9997559677161398,True
4,beta_j,fpc_3_lag1,2,2000,1735.7691974487964,1867.884598724398,0.6874372373253343,1.0015200161720221,True
4,beta_j,fpc_4_lag1,2,2000,1686.6262297059584,1843.3131148529792,0.5665563148185623,0.9998011279971316,True
4,beta_j,fpc_5_lag1,2,2000,1605.801621101346,1741.8355645421507,0.9292468097738329,1.0015127823393215,True
4,p_j,fpc_1_lag1,2,2000,202.92462336690343,264.8597797227314,3.866966510765573,1.0066913032189049,False
4,p_j,fpc_2_lag1,2,2000,170.34310531003578,191.3132366361951,1.7221275066896482,1.0068787274794855,True
4,p_j,fpc_3_lag1,2,2000,86.62461400541184,157.31147881111318,1.7612860114884894,1.0069867917085522,False
4,p_j,fpc_4_lag1,2,2000,3.7456052958906483,117.82089075334335,3.0234563574690343,1.1719911367771043,False
4,p_j,fpc_5_lag1,2,2000,109.80706194097712,158.00621725423792,0.5890761834152202,1.0039123126191314,True
5,beta_j,fpc_1_lag1,2,2000,1815.558276816374,1885.9436083336573,1.3242455255460992,1.0004277485767494,True
5,beta_j,fpc_2_lag1,2,2000,1878.2945710959234,1939.1472855479617,0.9796849365026599,0.9998052995276132,True
5,beta_j,fpc_3_lag1,2,2000,1917.40243183033,1958.701215915165,0.6026105904855542,0.9998256313572351,True
5,beta_j,fpc_4_lag1,2,2000,2000.0,2000.0,0.39382588534740015,0.9997509793276778,True
5,beta_j,fpc_5_lag1,2,2000,1427.8193548612182,1713.909677430609,0.7355651067644827,0.9998435204293712,True
5,p_j,fpc_1_lag1,2,2000,82.22592694603044,101.06089274195091,0.4206988084615641,1.012668349518772,False
5,p_j,fpc_2_lag1,2,2000,143.97810733210932,144.01267582523246,1.1682137886282764,1.0005142099166247,True
5,p_j,fpc_3_lag1,2,2000,119.65254289418831,129.44244619227112,1.5974961751123942,0.9997550662547277,True
5,p_j,fpc_4_lag1,2,2000,67.79224057467742,73.68134438636685,2.9925355228174357,0.9997750510229084,False
5,p_j,fpc_5_lag1,2,2000,16.999840458259683,44.039402769765985,0.7375189542773906,1.0127130237743571,False
