M,metrica,bloque,banda,razon_vs_mejor
1,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),6.511564790370668
2,5. MPIW,train,FAR (IC del modelo AR),1.0
2,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0727789827141383
2,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.1139358943517916
2,5. MPIW,test,FAR (IC del modelo AR),1.0
2,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0727789827141383
2,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.1087862215212274
2,6. PICP puntual,train,FAR (IC del modelo AR),2.4126762720331003
2,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.474708383004938
2,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),3.0621376912885037
2,6. PICP puntual,test,FAR (IC del modelo AR),3.410637398008578
2,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.9236704275161263
2,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),3.670005320009031
2,7. PICPB curva completa,train,FAR (IC del modelo AR),1.1995899238429997
2,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.3199493681479624
2,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),2.180866599715458
2,7. PICPB curva completa,test,FAR (IC del modelo AR),1.2451251646903823
2,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0999341238471674
2,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),1.914295125164691
2,8. Winkler,train,FAR (IC del modelo AR),1.0209163770826621
2,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1160099568731987
2,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.1983687707027564
2,8. Winkler,test,FAR (IC del modelo AR),1.0326599207533893
2,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0782485925971945
2,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.1580093751964127
2,9. Winkler max promedio,train,FAR (IC del modelo AR),1.0406134940208536
2,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1974912041875612
2,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.5956513385804862
2,9. Winkler max promedio,test,FAR (IC del modelo AR),1.055286028343013
2,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1455537586541709
2,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.5040496241713792
2,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.5191356765172384
2,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.5995509735834657
2,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.724580997777121
2,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.5700793321888267
2,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.5830588636449514
2,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.5299445906506366
3,5. MPIW,train,FAR (IC del modelo AR),1.0208474091969515
3,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0688886673887452
3,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.0000531653248343
3,5. MPIW,test,FAR (IC del modelo AR),1.0220012977729704
3,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0700968581636097
3,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.0
3,6. PICP puntual,train,FAR (IC del modelo AR),2.499978642059914
3,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.624557552309817
3,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),2.773453954017745
3,6. PICP puntual,test,FAR (IC del modelo AR),2.982111182566378
3,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.318744668484087
3,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),2.3882460363008615
3,7. PICPB curva completa,train,FAR (IC del modelo AR),1.3396252363761392
3,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2342358604091457
3,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),1.791176723396941
3,7. PICPB curva completa,test,FAR (IC del modelo AR),1.4165204678362577
3,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0434941520467838
3,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),1.4545321637426902
3,8. Winkler,train,FAR (IC del modelo AR),1.0161134549448962
3,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0799587682598133
3,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.0857921612506065
3,8. Winkler,test,FAR (IC del modelo AR),1.0186551309548717
3,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0515790291508522
3,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.0636533746275185
3,9. Winkler max promedio,train,FAR (IC del modelo AR),1.056614043993222
3,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0835184396671897
3,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.1793306894745437
3,9. Winkler max promedio,test,FAR (IC del modelo AR),1.0597675899241672
3,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0411479919501345
3,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.1184877685566301
3,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.272400491129695
3,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.235269044409378
3,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.4427489908611786
3,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.2498941574925244
3,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1561257712168143
3,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.4572732460660804
