t,bloque,banda,I_t_puntual,I_t_simultaneo
1078,test,FAR (IC del modelo AR),1.0,1.0
1079,test,FAR (IC del modelo AR),1.0,1.0
1080,test,FAR (IC del modelo AR),1.0,1.0
1081,test,FAR (IC del modelo AR),1.0,1.0
1082,test,FAR (IC del modelo AR),1.0,1.0
1083,test,FAR (IC del modelo AR),1.0,1.0
1084,test,FAR (IC del modelo AR),1.0,1.0
1085,test,FAR (IC del modelo AR),1.0,1.0
1086,test,FAR (IC del modelo AR),1.0,1.0
1087,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1088,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1089,test,FAR (IC del modelo AR),1.0,1.0
1090,test,FAR (IC del modelo AR),1.0,1.0
1091,test,FAR (IC del modelo AR),1.0,1.0
1092,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1093,test,FAR (IC del modelo AR),1.0,1.0
1094,test,FAR (IC del modelo AR),1.0,1.0
1095,test,FAR (IC del modelo AR),1.0,1.0
1096,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1097,test,FAR (IC del modelo AR),1.0,1.0
1098,test,FAR (IC del modelo AR),1.0,1.0
1099,test,FAR (IC del modelo AR),0.9591836734693877,0.0
1100,test,FAR (IC del modelo AR),1.0,1.0
1101,test,FAR (IC del modelo AR),1.0,1.0
1102,test,FAR (IC del modelo AR),1.0,1.0
1103,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1104,test,FAR (IC del modelo AR),1.0,1.0
1105,test,FAR (IC del modelo AR),1.0,1.0
1106,test,FAR (IC del modelo AR),1.0,1.0
1107,test,FAR (IC del modelo AR),1.0,1.0
1108,test,FAR (IC del modelo AR),1.0,1.0
1109,test,FAR (IC del modelo AR),1.0,1.0
1110,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1111,test,FAR (IC del modelo AR),1.0,1.0
1112,test,FAR (IC del modelo AR),1.0,1.0
1113,test,FAR (IC del modelo AR),1.0,1.0
1114,test,FAR (IC del modelo AR),1.0,1.0
1115,test,FAR (IC del modelo AR),1.0,1.0
1116,test,FAR (IC del modelo AR),1.0,1.0
1117,test,FAR (IC del modelo AR),1.0,1.0
1118,test,FAR (IC del modelo AR),1.0,1.0
1119,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1120,test,FAR (IC del modelo AR),1.0,1.0
1121,test,FAR (IC del modelo AR),1.0,1.0
1122,test,FAR (IC del modelo AR),1.0,1.0
1123,test,FAR (IC del modelo AR),1.0,1.0
1124,test,FAR (IC del modelo AR),1.0,1.0
1125,test,FAR (IC del modelo AR),1.0,1.0
1126,test,FAR (IC del modelo AR),1.0,1.0
1127,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1128,test,FAR (IC del modelo AR),1.0,1.0
1129,test,FAR (IC del modelo AR),1.0,1.0
1130,test,FAR (IC del modelo AR),1.0,1.0
1131,test,FAR (IC del modelo AR),1.0,1.0
1132,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1133,test,FAR (IC del modelo AR),1.0,1.0
1134,test,FAR (IC del modelo AR),1.0,1.0
1135,test,FAR (IC del modelo AR),1.0,1.0
1136,test,FAR (IC del modelo AR),1.0,1.0
1137,test,FAR (IC del modelo AR),1.0,1.0
1138,test,FAR (IC del modelo AR),0.3673469387755102,0.0
1139,test,FAR (IC del modelo AR),0.1836734693877551,0.0
1140,test,FAR (IC del modelo AR),1.0,1.0
1141,test,FAR (IC del modelo AR),1.0,1.0
1142,test,FAR (IC del modelo AR),1.0,1.0
1143,test,FAR (IC del modelo AR),1.0,1.0
1144,test,FAR (IC del modelo AR),1.0,1.0
1145,test,FAR (IC del modelo AR),1.0,1.0
1146,test,FAR (IC del modelo AR),0.7959183673469388,0.0
1147,test,FAR (IC del modelo AR),1.0,1.0
1148,test,FAR (IC del modelo AR),1.0,1.0
1149,test,FAR (IC del modelo AR),1.0,1.0
1150,test,FAR (IC del modelo AR),1.0,1.0
1151,test,FAR (IC del modelo AR),1.0,1.0
1152,test,FAR (IC del modelo AR),1.0,1.0
1153,test,FAR (IC del modelo AR),1.0,1.0
1154,test,FAR (IC del modelo AR),1.0,1.0
1155,test,FAR (IC del modelo AR),1.0,1.0
1156,test,FAR (IC del modelo AR),1.0,1.0
1157,test,FAR (IC del modelo AR),1.0,1.0
1158,test,FAR (IC del modelo AR),1.0,1.0
1159,test,FAR (IC del modelo AR),1.0,1.0
1160,test,FAR (IC del modelo AR),1.0,1.0
1161,test,FAR (IC del modelo AR),1.0,1.0
1162,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1163,test,FAR (IC del modelo AR),1.0,1.0
1164,test,FAR (IC del modelo AR),1.0,1.0
1165,test,FAR (IC del modelo AR),1.0,1.0
1166,test,FAR (IC del modelo AR),0.9591836734693877,0.0
1167,test,FAR (IC del modelo AR),1.0,1.0
1168,test,FAR (IC del modelo AR),1.0,1.0
1169,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1170,test,FAR (IC del modelo AR),1.0,1.0
1171,test,FAR (IC del modelo AR),1.0,1.0
1172,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1173,test,FAR (IC del modelo AR),1.0,1.0
1174,test,FAR (IC del modelo AR),1.0,1.0
1175,test,FAR (IC del modelo AR),1.0,1.0
1176,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1177,test,FAR (IC del modelo AR),0.9591836734693877,0.0
1178,test,FAR (IC del modelo AR),0.9183673469387755,0.0
1179,test,FAR (IC del modelo AR),1.0,1.0
1180,test,FAR (IC del modelo AR),0.9591836734693877,0.0
1181,test,FAR (IC del modelo AR),1.0,1.0
1182,test,FAR (IC del modelo AR),1.0,1.0
1183,test,FAR (IC del modelo AR),1.0,1.0
1184,test,FAR (IC del modelo AR),1.0,1.0
1185,test,FAR (IC del modelo AR),1.0,1.0
1186,test,FAR (IC del modelo AR),1.0,1.0
1187,test,FAR (IC del modelo AR),1.0,1.0
1188,test,FAR (IC del modelo AR),1.0,1.0
1189,test,FAR (IC del modelo AR),1.0,1.0
1190,test,FAR (IC del modelo AR),1.0,1.0
1191,test,FAR (IC del modelo AR),1.0,1.0
1192,test,FAR (IC del modelo AR),1.0,1.0
1193,test,FAR (IC del modelo AR),1.0,1.0
1194,test,FAR (IC del modelo AR),1.0,1.0
1195,test,FAR (IC del modelo AR),1.0,1.0
1196,test,FAR (IC del modelo AR),1.0,1.0
1197,test,FAR (IC del modelo AR),1.0,1.0
1198,test,FAR (IC del modelo AR),1.0,1.0
1199,test,FAR (IC del modelo AR),1.0,1.0
1200,test,FAR (IC del modelo AR),1.0,1.0
1201,test,FAR (IC del modelo AR),1.0,1.0
1202,test,FAR (IC del modelo AR),1.0,1.0
1203,test,FAR (IC del modelo AR),1.0,1.0
1204,test,FAR (IC del modelo AR),1.0,1.0
1205,test,FAR (IC del modelo AR),1.0,1.0
1206,test,FAR (IC del modelo AR),1.0,1.0
1207,test,FAR (IC del modelo AR),1.0,1.0
1208,test,FAR (IC del modelo AR),1.0,1.0
1209,test,FAR (IC del modelo AR),1.0,1.0
1210,test,FAR (IC del modelo AR),1.0,1.0
1211,test,FAR (IC del modelo AR),1.0,1.0
1212,test,FAR (IC del modelo AR),1.0,1.0
1213,test,FAR (IC del modelo AR),1.0,1.0
1214,test,FAR (IC del modelo AR),1.0,1.0
1215,test,FAR (IC del modelo AR),1.0,1.0
1216,test,FAR (IC del modelo AR),1.0,1.0
1217,test,FAR (IC del modelo AR),1.0,1.0
1218,test,FAR (IC del modelo AR),1.0,1.0
1219,test,FAR (IC del modelo AR),1.0,1.0
1220,test,FAR (IC del modelo AR),1.0,1.0
1221,test,FAR (IC del modelo AR),1.0,1.0
1222,test,FAR (IC del modelo AR),1.0,1.0
1223,test,FAR (IC del modelo AR),1.0,1.0
1224,test,FAR (IC del modelo AR),1.0,1.0
1225,test,FAR (IC del modelo AR),1.0,1.0
1226,test,FAR (IC del modelo AR),1.0,1.0
1227,test,FAR (IC del modelo AR),1.0,1.0
1228,test,FAR (IC del modelo AR),1.0,1.0
1229,test,FAR (IC del modelo AR),0.9591836734693877,0.0
1230,test,FAR (IC del modelo AR),1.0,1.0
1231,test,FAR (IC del modelo AR),1.0,1.0
1232,test,FAR (IC del modelo AR),1.0,1.0
1233,test,FAR (IC del modelo AR),1.0,1.0
1234,test,FAR (IC del modelo AR),1.0,1.0
1235,test,FAR (IC del modelo AR),1.0,1.0
1236,test,FAR (IC del modelo AR),1.0,1.0
1237,test,FAR (IC del modelo AR),1.0,1.0
1238,test,FAR (IC del modelo AR),1.0,1.0
1239,test,FAR (IC del modelo AR),1.0,1.0
1240,test,FAR (IC del modelo AR),1.0,1.0
1241,test,FAR (IC del modelo AR),1.0,1.0
1242,test,FAR (IC del modelo AR),1.0,1.0
1243,test,FAR (IC del modelo AR),1.0,1.0
1244,test,FAR (IC del modelo AR),1.0,1.0
1245,test,FAR (IC del modelo AR),1.0,1.0
1246,test,FAR (IC del modelo AR),1.0,1.0
1247,test,FAR (IC del modelo AR),1.0,1.0
1248,test,FAR (IC del modelo AR),1.0,1.0
1249,test,FAR (IC del modelo AR),1.0,1.0
1250,test,FAR (IC del modelo AR),1.0,1.0
1251,test,FAR (IC del modelo AR),1.0,1.0
1252,test,FAR (IC del modelo AR),1.0,1.0
1253,test,FAR (IC del modelo AR),1.0,1.0
1254,test,FAR (IC del modelo AR),1.0,1.0
1255,test,FAR (IC del modelo AR),1.0,1.0
1256,test,FAR (IC del modelo AR),1.0,1.0
1257,test,FAR (IC del modelo AR),1.0,1.0
1258,test,FAR (IC del modelo AR),1.0,1.0
1259,test,FAR (IC del modelo AR),1.0,1.0
1260,test,FAR (IC del modelo AR),1.0,1.0
1261,test,FAR (IC del modelo AR),1.0,1.0
1262,test,FAR (IC del modelo AR),1.0,1.0
1263,test,FAR (IC del modelo AR),1.0,1.0
1264,test,FAR (IC del modelo AR),1.0,1.0
1265,test,FAR (IC del modelo AR),1.0,1.0
1266,test,FAR (IC del modelo AR),1.0,1.0
1267,test,FAR (IC del modelo AR),1.0,1.0
1268,test,FAR (IC del modelo AR),1.0,1.0
1269,test,FAR (IC del modelo AR),1.0,1.0
1270,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1271,test,FAR (IC del modelo AR),1.0,1.0
1272,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1273,test,FAR (IC del modelo AR),1.0,1.0
1274,test,FAR (IC del modelo AR),1.0,1.0
1275,test,FAR (IC del modelo AR),1.0,1.0
1276,test,FAR (IC del modelo AR),1.0,1.0
1277,test,FAR (IC del modelo AR),1.0,1.0
1278,test,FAR (IC del modelo AR),1.0,1.0
1279,test,FAR (IC del modelo AR),1.0,1.0
1280,test,FAR (IC del modelo AR),1.0,1.0
1281,test,FAR (IC del modelo AR),1.0,1.0
1282,test,FAR (IC del modelo AR),1.0,1.0
1283,test,FAR (IC del modelo AR),1.0,1.0
1284,test,FAR (IC del modelo AR),1.0,1.0
1285,test,FAR (IC del modelo AR),1.0,1.0
1286,test,FAR (IC del modelo AR),1.0,1.0
1287,test,FAR (IC del modelo AR),1.0,1.0
1288,test,FAR (IC del modelo AR),1.0,1.0
1289,test,FAR (IC del modelo AR),1.0,1.0
1290,test,FAR (IC del modelo AR),1.0,1.0
1291,test,FAR (IC del modelo AR),1.0,1.0
1292,test,FAR (IC del modelo AR),1.0,1.0
1293,test,FAR (IC del modelo AR),1.0,1.0
1294,test,FAR (IC del modelo AR),1.0,1.0
1295,test,FAR (IC del modelo AR),1.0,1.0
1296,test,FAR (IC del modelo AR),1.0,1.0
1297,test,FAR (IC del modelo AR),1.0,1.0
1298,test,FAR (IC del modelo AR),1.0,1.0
1299,test,FAR (IC del modelo AR),1.0,1.0
1300,test,FAR (IC del modelo AR),1.0,1.0
1301,test,FAR (IC del modelo AR),1.0,1.0
1302,test,FAR (IC del modelo AR),1.0,1.0
1303,test,FAR (IC del modelo AR),1.0,1.0
1304,test,FAR (IC del modelo AR),1.0,1.0
1305,test,FAR (IC del modelo AR),1.0,1.0
1306,test,FAR (IC del modelo AR),1.0,1.0
1307,test,FAR (IC del modelo AR),1.0,1.0
1308,test,FAR (IC del modelo AR),1.0,1.0
1309,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1310,test,FAR (IC del modelo AR),1.0,1.0
1311,test,FAR (IC del modelo AR),1.0,1.0
1312,test,FAR (IC del modelo AR),1.0,1.0
1313,test,FAR (IC del modelo AR),1.0,1.0
1314,test,FAR (IC del modelo AR),1.0,1.0
1315,test,FAR (IC del modelo AR),1.0,1.0
1316,test,FAR (IC del modelo AR),1.0,1.0
1317,test,FAR (IC del modelo AR),1.0,1.0
1318,test,FAR (IC del modelo AR),1.0,1.0
1319,test,FAR (IC del modelo AR),1.0,1.0
1320,test,FAR (IC del modelo AR),1.0,1.0
1321,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1322,test,FAR (IC del modelo AR),1.0,1.0
1323,test,FAR (IC del modelo AR),1.0,1.0
1324,test,FAR (IC del modelo AR),1.0,1.0
1325,test,FAR (IC del modelo AR),1.0,1.0
1326,test,FAR (IC del modelo AR),1.0,1.0
1327,test,FAR (IC del modelo AR),1.0,1.0
1328,test,FAR (IC del modelo AR),1.0,1.0
1329,test,FAR (IC del modelo AR),1.0,1.0
1330,test,FAR (IC del modelo AR),1.0,1.0
1331,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1332,test,FAR (IC del modelo AR),1.0,1.0
1333,test,FAR (IC del modelo AR),1.0,1.0
1334,test,FAR (IC del modelo AR),1.0,1.0
1335,test,FAR (IC del modelo AR),1.0,1.0
1336,test,FAR (IC del modelo AR),1.0,1.0
1337,test,FAR (IC del modelo AR),1.0,1.0
1338,test,FAR (IC del modelo AR),1.0,1.0
1339,test,FAR (IC del modelo AR),1.0,1.0
1340,test,FAR (IC del modelo AR),1.0,1.0
1341,test,FAR (IC del modelo AR),1.0,1.0
1342,test,FAR (IC del modelo AR),1.0,1.0
1343,test,FAR (IC del modelo AR),1.0,1.0
1344,test,FAR (IC del modelo AR),0.9591836734693877,0.0
1345,test,FAR (IC del modelo AR),1.0,1.0
1346,test,FAR (IC del modelo AR),1.0,1.0
1347,test,FAR (IC del modelo AR),1.0,1.0
1348,test,FAR (IC del modelo AR),1.0,1.0
1349,test,FAR (IC del modelo AR),1.0,1.0
1350,test,FAR (IC del modelo AR),1.0,1.0
1351,test,FAR (IC del modelo AR),1.0,1.0
1352,test,FAR (IC del modelo AR),1.0,1.0
1353,test,FAR (IC del modelo AR),1.0,1.0
1354,test,FAR (IC del modelo AR),1.0,1.0
1355,test,FAR (IC del modelo AR),1.0,1.0
1356,test,FAR (IC del modelo AR),1.0,1.0
1357,test,FAR (IC del modelo AR),1.0,1.0
1358,test,FAR (IC del modelo AR),1.0,1.0
1359,test,FAR (IC del modelo AR),1.0,1.0
1360,test,FAR (IC del modelo AR),1.0,1.0
1361,test,FAR (IC del modelo AR),1.0,1.0
1362,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1363,test,FAR (IC del modelo AR),1.0,1.0
1364,test,FAR (IC del modelo AR),1.0,1.0
1365,test,FAR (IC del modelo AR),1.0,1.0
1366,test,FAR (IC del modelo AR),1.0,1.0
1367,test,FAR (IC del modelo AR),1.0,1.0
1368,test,FAR (IC del modelo AR),1.0,1.0
1369,test,FAR (IC del modelo AR),1.0,1.0
1370,test,FAR (IC del modelo AR),1.0,1.0
1371,test,FAR (IC del modelo AR),1.0,1.0
1372,test,FAR (IC del modelo AR),1.0,1.0
1373,test,FAR (IC del modelo AR),1.0,1.0
1374,test,FAR (IC del modelo AR),1.0,1.0
1375,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1376,test,FAR (IC del modelo AR),1.0,1.0
1377,test,FAR (IC del modelo AR),1.0,1.0
1378,test,FAR (IC del modelo AR),1.0,1.0
1379,test,FAR (IC del modelo AR),1.0,1.0
1380,test,FAR (IC del modelo AR),1.0,1.0
1381,test,FAR (IC del modelo AR),1.0,1.0
1382,test,FAR (IC del modelo AR),1.0,1.0
1383,test,FAR (IC del modelo AR),1.0,1.0
1384,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1385,test,FAR (IC del modelo AR),1.0,1.0
1386,test,FAR (IC del modelo AR),1.0,1.0
1387,test,FAR (IC del modelo AR),1.0,1.0
1388,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1389,test,FAR (IC del modelo AR),0.7346938775510204,0.0
1390,test,FAR (IC del modelo AR),1.0,1.0
1391,test,FAR (IC del modelo AR),1.0,1.0
1392,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1393,test,FAR (IC del modelo AR),1.0,1.0
1394,test,FAR (IC del modelo AR),0.8979591836734694,0.0
1395,test,FAR (IC del modelo AR),0.8775510204081632,0.0
1396,test,FAR (IC del modelo AR),1.0,1.0
1397,test,FAR (IC del modelo AR),1.0,1.0
1398,test,FAR (IC del modelo AR),1.0,1.0
1399,test,FAR (IC del modelo AR),1.0,1.0
1400,test,FAR (IC del modelo AR),1.0,1.0
1401,test,FAR (IC del modelo AR),1.0,1.0
1402,test,FAR (IC del modelo AR),1.0,1.0
1403,test,FAR (IC del modelo AR),1.0,1.0
1404,test,FAR (IC del modelo AR),1.0,1.0
1405,test,FAR (IC del modelo AR),1.0,1.0
1406,test,FAR (IC del modelo AR),1.0,1.0
1407,test,FAR (IC del modelo AR),1.0,1.0
1408,test,FAR (IC del modelo AR),1.0,1.0
1409,test,FAR (IC del modelo AR),1.0,1.0
1410,test,FAR (IC del modelo AR),1.0,1.0
1411,test,FAR (IC del modelo AR),1.0,1.0
1412,test,FAR (IC del modelo AR),1.0,1.0
1413,test,FAR (IC del modelo AR),1.0,1.0
1414,test,FAR (IC del modelo AR),1.0,1.0
1415,test,FAR (IC del modelo AR),1.0,1.0
1416,test,FAR (IC del modelo AR),1.0,1.0
1417,test,FAR (IC del modelo AR),1.0,1.0
1418,test,FAR (IC del modelo AR),1.0,1.0
1419,test,FAR (IC del modelo AR),1.0,1.0
1420,test,FAR (IC del modelo AR),1.0,1.0
1421,test,FAR (IC del modelo AR),1.0,1.0
1422,test,FAR (IC del modelo AR),1.0,1.0
1423,test,FAR (IC del modelo AR),1.0,1.0
1424,test,FAR (IC del modelo AR),1.0,1.0
1425,test,FAR (IC del modelo AR),1.0,1.0
1426,test,FAR (IC del modelo AR),1.0,1.0
1427,test,FAR (IC del modelo AR),1.0,1.0
1428,test,FAR (IC del modelo AR),1.0,1.0
1429,test,FAR (IC del modelo AR),1.0,1.0
1430,test,FAR (IC del modelo AR),1.0,1.0
1431,test,FAR (IC del modelo AR),1.0,1.0
1432,test,FAR (IC del modelo AR),1.0,1.0
1433,test,FAR (IC del modelo AR),0.9795918367346939,0.0
1434,test,FAR (IC del modelo AR),1.0,1.0
1435,test,FAR (IC del modelo AR),1.0,1.0
1436,test,FAR (IC del modelo AR),1.0,1.0
1437,test,FAR (IC del modelo AR),1.0,1.0
1438,test,FAR (IC del modelo AR),1.0,1.0
1439,test,FAR (IC del modelo AR),1.0,1.0
1440,test,FAR (IC del modelo AR),1.0,1.0
1441,test,FAR (IC del modelo AR),1.0,1.0
1442,test,FAR (IC del modelo AR),1.0,1.0
1443,test,FAR (IC del modelo AR),1.0,1.0
1444,test,FAR (IC del modelo AR),1.0,1.0
1445,test,FAR (IC del modelo AR),1.0,1.0
1446,test,FAR (IC del modelo AR),1.0,1.0
1447,test,FAR (IC del modelo AR),1.0,1.0
1448,test,FAR (IC del modelo AR),1.0,1.0
1449,test,FAR (IC del modelo AR),1.0,1.0
1450,test,FAR (IC del modelo AR),1.0,1.0
1451,test,FAR (IC del modelo AR),1.0,1.0
1452,test,FAR (IC del modelo AR),1.0,1.0
1453,test,FAR (IC del modelo AR),1.0,1.0
1454,test,FAR (IC del modelo AR),1.0,1.0
1455,test,FAR (IC del modelo AR),1.0,1.0
1456,test,FAR (IC del modelo AR),1.0,1.0
1457,test,FAR (IC del modelo AR),1.0,1.0
1458,test,FAR (IC del modelo AR),1.0,1.0
1459,test,FAR (IC del modelo AR),1.0,1.0
1460,test,FAR (IC del modelo AR),1.0,1.0
1461,test,FAR (IC del modelo AR),1.0,1.0
1462,test,FAR (IC del modelo AR),1.0,1.0
1463,test,FAR (IC del modelo AR),1.0,1.0
1464,test,FAR (IC del modelo AR),1.0,1.0
1465,test,FAR (IC del modelo AR),1.0,1.0
1466,test,FAR (IC del modelo AR),1.0,1.0
1467,test,FAR (IC del modelo AR),1.0,1.0
1468,test,FAR (IC del modelo AR),1.0,1.0
1469,test,FAR (IC del modelo AR),1.0,1.0
1470,test,FAR (IC del modelo AR),1.0,1.0
1471,test,FAR (IC del modelo AR),1.0,1.0
1472,test,FAR (IC del modelo AR),1.0,1.0
1473,test,FAR (IC del modelo AR),1.0,1.0
1474,test,FAR (IC del modelo AR),1.0,1.0
1475,test,FAR (IC del modelo AR),1.0,1.0
1476,test,FAR (IC del modelo AR),1.0,1.0
1477,test,FAR (IC del modelo AR),1.0,1.0
1478,test,FAR (IC del modelo AR),1.0,1.0
1479,test,FAR (IC del modelo AR),1.0,1.0
1480,test,FAR (IC del modelo AR),1.0,1.0
1481,test,FAR (IC del modelo AR),1.0,1.0
1482,test,FAR (IC del modelo AR),1.0,1.0
1483,test,FAR (IC del modelo AR),1.0,1.0
1484,test,FAR (IC del modelo AR),1.0,1.0
1485,test,FAR (IC del modelo AR),1.0,1.0
1486,test,FAR (IC del modelo AR),1.0,1.0
1487,test,FAR (IC del modelo AR),1.0,1.0
1488,test,FAR (IC del modelo AR),1.0,1.0
1489,test,FAR (IC del modelo AR),1.0,1.0
1490,test,FAR (IC del modelo AR),1.0,1.0
1491,test,FAR (IC del modelo AR),1.0,1.0
1492,test,FAR (IC del modelo AR),1.0,1.0
1493,test,FAR (IC del modelo AR),1.0,1.0
1494,test,FAR (IC del modelo AR),1.0,1.0
1495,test,FAR (IC del modelo AR),1.0,1.0
1496,test,FAR (IC del modelo AR),1.0,1.0
1497,test,FAR (IC del modelo AR),1.0,1.0
1498,test,FAR (IC del modelo AR),1.0,1.0
1499,test,FAR (IC del modelo AR),1.0,1.0
1500,test,FAR (IC del modelo AR),1.0,1.0
1501,test,FAR (IC del modelo AR),1.0,1.0
1502,test,FAR (IC del modelo AR),1.0,1.0
1503,test,FAR (IC del modelo AR),1.0,1.0
1504,test,FAR (IC del modelo AR),1.0,1.0
1505,test,FAR (IC del modelo AR),1.0,1.0
1506,test,FAR (IC del modelo AR),1.0,1.0
1507,test,FAR (IC del modelo AR),1.0,1.0
1508,test,FAR (IC del modelo AR),1.0,1.0
1509,test,FAR (IC del modelo AR),1.0,1.0
1510,test,FAR (IC del modelo AR),1.0,1.0
1511,test,FAR (IC del modelo AR),1.0,1.0
