M,metrica,columna,bloque,banda,pct_ventanas_ganadas,n_ventanas,criterio
7,9. Winkler max promedio,winkler_max_medio,test,FAR (IC del modelo AR),0.3173431734317343,271,menor es mejor
7,9. Winkler max promedio,winkler_max_medio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6826568265682657,271,menor es mejor
7,9. Winkler max promedio,winkler_max_medio,test,PSBPM-FD (predictiva bayesiana),0.0,271,menor es mejor
7,10. Winkler max peor ventana,winkler_max_glob,train,FAR (IC del modelo AR),0.26119402985074625,670,menor es mejor
7,10. Winkler max peor ventana,winkler_max_glob,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5552238805970149,670,menor es mejor
7,10. Winkler max peor ventana,winkler_max_glob,train,PSBPM-FD (predictiva bayesiana),0.18358208955223881,670,menor es mejor
7,10. Winkler max peor ventana,winkler_max_glob,test,FAR (IC del modelo AR),0.14391143911439114,271,menor es mejor
7,10. Winkler max peor ventana,winkler_max_glob,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5350553505535055,271,menor es mejor
7,10. Winkler max peor ventana,winkler_max_glob,test,PSBPM-FD (predictiva bayesiana),0.3210332103321033,271,menor es mejor
8,5. MPIW,mpiw,train,FAR (IC del modelo AR),0.0,670,menor es mejor
8,5. MPIW,mpiw,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,670,menor es mejor
8,5. MPIW,mpiw,train,PSBPM-FD (predictiva bayesiana),1.0,670,menor es mejor
8,5. MPIW,mpiw,test,FAR (IC del modelo AR),0.0,271,menor es mejor
8,5. MPIW,mpiw,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.0,271,menor es mejor
8,5. MPIW,mpiw,test,PSBPM-FD (predictiva bayesiana),1.0,271,menor es mejor
8,6. PICP puntual,picp,train,FAR (IC del modelo AR),0.3253731343283582,670,|valor - nominal|
8,6. PICP puntual,picp,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5865671641791045,670,|valor - nominal|
8,6. PICP puntual,picp,train,PSBPM-FD (predictiva bayesiana),0.0880597014925373,670,|valor - nominal|
8,6. PICP puntual,picp,test,FAR (IC del modelo AR),0.5166051660516605,271,|valor - nominal|
8,6. PICP puntual,picp,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.35793357933579334,271,|valor - nominal|
8,6. PICP puntual,picp,test,PSBPM-FD (predictiva bayesiana),0.12546125461254612,271,|valor - nominal|
8,7. PICPB curva completa,picp_simultaneo,train,FAR (IC del modelo AR),0.5477611940298508,670,|valor - nominal|
8,7. PICPB curva completa,picp_simultaneo,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.45223880597014926,670,|valor - nominal|
8,7. PICPB curva completa,picp_simultaneo,train,PSBPM-FD (predictiva bayesiana),0.0,670,|valor - nominal|
8,7. PICPB curva completa,picp_simultaneo,test,FAR (IC del modelo AR),0.6199261992619927,271,|valor - nominal|
8,7. PICPB curva completa,picp_simultaneo,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.3800738007380074,271,|valor - nominal|
8,7. PICPB curva completa,picp_simultaneo,test,PSBPM-FD (predictiva bayesiana),0.0,271,|valor - nominal|
8,8. Winkler,winkler,train,FAR (IC del modelo AR),0.4925373134328358,670,menor es mejor
8,8. Winkler,winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.208955223880597,670,menor es mejor
8,8. Winkler,winkler,train,PSBPM-FD (predictiva bayesiana),0.29850746268656714,670,menor es mejor
8,8. Winkler,winkler,test,FAR (IC del modelo AR),0.6752767527675276,271,menor es mejor
8,8. Winkler,winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.14022140221402213,271,menor es mejor
8,8. Winkler,winkler,test,PSBPM-FD (predictiva bayesiana),0.18450184501845018,271,menor es mejor
8,9. Winkler max promedio,winkler_max_medio,train,FAR (IC del modelo AR),0.3716417910447761,670,menor es mejor
8,9. Winkler max promedio,winkler_max_medio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6283582089552239,670,menor es mejor
8,9. Winkler max promedio,winkler_max_medio,train,PSBPM-FD (predictiva bayesiana),0.0,670,menor es mejor
8,9. Winkler max promedio,winkler_max_medio,test,FAR (IC del modelo AR),0.3173431734317343,271,menor es mejor
8,9. Winkler max promedio,winkler_max_medio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.6826568265682657,271,menor es mejor
8,9. Winkler max promedio,winkler_max_medio,test,PSBPM-FD (predictiva bayesiana),0.0,271,menor es mejor
8,10. Winkler max peor ventana,winkler_max_glob,train,FAR (IC del modelo AR),0.26119402985074625,670,menor es mejor
8,10. Winkler max peor ventana,winkler_max_glob,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.508955223880597,670,menor es mejor
8,10. Winkler max peor ventana,winkler_max_glob,train,PSBPM-FD (predictiva bayesiana),0.2298507462686567,670,menor es mejor
8,10. Winkler max peor ventana,winkler_max_glob,test,FAR (IC del modelo AR),0.14391143911439114,271,menor es mejor
8,10. Winkler max peor ventana,winkler_max_glob,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",0.5350553505535055,271,menor es mejor
8,10. Winkler max peor ventana,winkler_max_glob,test,PSBPM-FD (predictiva bayesiana),0.3210332103321033,271,menor es mejor
