M,metrica,columna,bloque,modelo,pct_ventanas_ganadas,n_ventanas
4,4. E_max peor de la ventana,linf_max,train,RF,0.023880597014925373,670
4,4. E_max peor de la ventana,linf_max,train,GBT,0.9134328358208955,670
4,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.058208955223880594,670
4,4. E_max peor de la ventana,linf_max,test,FAR,0.3025830258302583,271
4,4. E_max peor de la ventana,linf_max,test,RF,0.2140221402214022,271
4,4. E_max peor de la ventana,linf_max,test,GBT,0.16605166051660517,271
4,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.3173431734317343,271
5,1. MAE  (L^1),mae_f,train,FAR,0.0,670
5,1. MAE  (L^1),mae_f,train,RF,0.0,670
5,1. MAE  (L^1),mae_f,train,GBT,1.0,670
5,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,670
5,1. MAE  (L^1),mae_f,test,FAR,0.2656826568265683,271
5,1. MAE  (L^1),mae_f,test,RF,0.7306273062730627,271
5,1. MAE  (L^1),mae_f,test,GBT,0.0,271
5,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.0036900369003690036,271
5,2. RMSE (L^2),rmse_f,train,FAR,0.0,670
5,2. RMSE (L^2),rmse_f,train,RF,0.0,670
5,2. RMSE (L^2),rmse_f,train,GBT,1.0,670
5,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,670
5,2. RMSE (L^2),rmse_f,test,FAR,0.26199261992619927,271
5,2. RMSE (L^2),rmse_f,test,RF,0.7306273062730627,271
5,2. RMSE (L^2),rmse_f,test,GBT,0.0,271
5,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.007380073800738007,271
5,3. E_max promedio por curva,linf_medio,train,FAR,0.0,670
5,3. E_max promedio por curva,linf_medio,train,RF,0.0,670
5,3. E_max promedio por curva,linf_medio,train,GBT,1.0,670
5,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,670
5,3. E_max promedio por curva,linf_medio,test,FAR,0.16974169741697417,271
5,3. E_max promedio por curva,linf_medio,test,RF,0.8265682656826568,271
5,3. E_max promedio por curva,linf_medio,test,GBT,0.0036900369003690036,271
5,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.0,271
5,4. E_max peor de la ventana,linf_max,train,FAR,0.0,670
5,4. E_max peor de la ventana,linf_max,train,RF,0.05223880597014925,670
5,4. E_max peor de la ventana,linf_max,train,GBT,0.9373134328358209,670
5,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.010447761194029851,670
5,4. E_max peor de la ventana,linf_max,test,FAR,0.3025830258302583,271
5,4. E_max peor de la ventana,linf_max,test,RF,0.36162361623616235,271
5,4. E_max peor de la ventana,linf_max,test,GBT,0.08487084870848709,271
5,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.25092250922509224,271
6,1. MAE  (L^1),mae_f,train,FAR,0.0,670
6,1. MAE  (L^1),mae_f,train,RF,0.0,670
6,1. MAE  (L^1),mae_f,train,GBT,1.0,670
6,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,670
6,1. MAE  (L^1),mae_f,test,FAR,0.42066420664206644,271
6,1. MAE  (L^1),mae_f,test,RF,0.45387453874538747,271
6,1. MAE  (L^1),mae_f,test,GBT,0.12177121771217712,271
6,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.0036900369003690036,271
6,2. RMSE (L^2),rmse_f,train,FAR,0.0,670
6,2. RMSE (L^2),rmse_f,train,RF,0.0,670
6,2. RMSE (L^2),rmse_f,train,GBT,1.0,670
6,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,670
6,2. RMSE (L^2),rmse_f,test,FAR,0.2730627306273063,271
6,2. RMSE (L^2),rmse_f,test,RF,0.6642066420664207,271
6,2. RMSE (L^2),rmse_f,test,GBT,0.055350553505535055,271
6,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.007380073800738007,271
6,3. E_max promedio por curva,linf_medio,train,FAR,0.0,670
6,3. E_max promedio por curva,linf_medio,train,RF,0.0,670
6,3. E_max promedio por curva,linf_medio,train,GBT,1.0,670
6,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,670
6,3. E_max promedio por curva,linf_medio,test,FAR,0.4612546125461255,271
6,3. E_max promedio por curva,linf_medio,test,RF,0.5092250922509225,271
6,3. E_max promedio por curva,linf_medio,test,GBT,0.02952029520295203,271
6,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.0,271
6,4. E_max peor de la ventana,linf_max,train,FAR,0.0,670
6,4. E_max peor de la ventana,linf_max,train,RF,0.007462686567164179,670
6,4. E_max peor de la ventana,linf_max,train,GBT,0.9925373134328358,670
6,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.0,670
6,4. E_max peor de la ventana,linf_max,test,FAR,0.08118081180811808,271
6,4. E_max peor de la ventana,linf_max,test,RF,0.4870848708487085,271
6,4. E_max peor de la ventana,linf_max,test,GBT,0.23247232472324722,271
6,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.1992619926199262,271
7,1. MAE  (L^1),mae_f,train,FAR,0.0,670
7,1. MAE  (L^1),mae_f,train,RF,0.0,670
7,1. MAE  (L^1),mae_f,train,GBT,1.0,670
7,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,670
7,1. MAE  (L^1),mae_f,test,FAR,0.4575645756457565,271
7,1. MAE  (L^1),mae_f,test,RF,0.4059040590405904,271
7,1. MAE  (L^1),mae_f,test,GBT,0.13284132841328414,271
7,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.0036900369003690036,271
7,2. RMSE (L^2),rmse_f,train,FAR,0.0,670
7,2. RMSE (L^2),rmse_f,train,RF,0.0,670
7,2. RMSE (L^2),rmse_f,train,GBT,1.0,670
7,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,670
7,2. RMSE (L^2),rmse_f,test,FAR,0.34317343173431736,271
7,2. RMSE (L^2),rmse_f,test,RF,0.5719557195571956,271
7,2. RMSE (L^2),rmse_f,test,GBT,0.07749077490774908,271
7,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.007380073800738007,271
7,3. E_max promedio por curva,linf_medio,train,FAR,0.0,670
7,3. E_max promedio por curva,linf_medio,train,RF,0.0,670
7,3. E_max promedio por curva,linf_medio,train,GBT,1.0,670
7,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,670
7,3. E_max promedio por curva,linf_medio,test,FAR,0.5092250922509225,271
7,3. E_max promedio por curva,linf_medio,test,RF,0.3874538745387454,271
7,3. E_max promedio por curva,linf_medio,test,GBT,0.1033210332103321,271
7,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.0,271
7,4. E_max peor de la ventana,linf_max,train,FAR,0.0,670
7,4. E_max peor de la ventana,linf_max,train,RF,0.0,670
7,4. E_max peor de la ventana,linf_max,train,GBT,1.0,670
7,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.0,670
7,4. E_max peor de la ventana,linf_max,test,FAR,0.1918819188191882,271
7,4. E_max peor de la ventana,linf_max,test,RF,0.44649446494464945,271
7,4. E_max peor de la ventana,linf_max,test,GBT,0.05166051660516605,271
7,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.30996309963099633,271
8,1. MAE  (L^1),mae_f,train,FAR,0.0,670
8,1. MAE  (L^1),mae_f,train,RF,0.0,670
8,1. MAE  (L^1),mae_f,train,GBT,1.0,670
8,1. MAE  (L^1),mae_f,train,PSBPM-FD,0.0,670
8,1. MAE  (L^1),mae_f,test,FAR,0.5055350553505535,271
8,1. MAE  (L^1),mae_f,test,RF,0.2767527675276753,271
8,1. MAE  (L^1),mae_f,test,GBT,0.2140221402214022,271
8,1. MAE  (L^1),mae_f,test,PSBPM-FD,0.0036900369003690036,271
8,2. RMSE (L^2),rmse_f,train,FAR,0.0,670
8,2. RMSE (L^2),rmse_f,train,RF,0.0,670
8,2. RMSE (L^2),rmse_f,train,GBT,1.0,670
8,2. RMSE (L^2),rmse_f,train,PSBPM-FD,0.0,670
8,2. RMSE (L^2),rmse_f,test,FAR,0.4354243542435424,271
8,2. RMSE (L^2),rmse_f,test,RF,0.4944649446494465,271
8,2. RMSE (L^2),rmse_f,test,GBT,0.06273062730627306,271
8,2. RMSE (L^2),rmse_f,test,PSBPM-FD,0.007380073800738007,271
8,3. E_max promedio por curva,linf_medio,train,FAR,0.0,670
8,3. E_max promedio por curva,linf_medio,train,RF,0.0,670
8,3. E_max promedio por curva,linf_medio,train,GBT,1.0,670
8,3. E_max promedio por curva,linf_medio,train,PSBPM-FD,0.0,670
8,3. E_max promedio por curva,linf_medio,test,FAR,0.6642066420664207,271
8,3. E_max promedio por curva,linf_medio,test,RF,0.2693726937269373,271
8,3. E_max promedio por curva,linf_medio,test,GBT,0.06642066420664207,271
8,3. E_max promedio por curva,linf_medio,test,PSBPM-FD,0.0,271
8,4. E_max peor de la ventana,linf_max,train,FAR,0.0,670
8,4. E_max peor de la ventana,linf_max,train,RF,0.0,670
8,4. E_max peor de la ventana,linf_max,train,GBT,1.0,670
8,4. E_max peor de la ventana,linf_max,train,PSBPM-FD,0.0,670
8,4. E_max peor de la ventana,linf_max,test,FAR,0.08118081180811808,271
8,4. E_max peor de la ventana,linf_max,test,RF,0.4870848708487085,271
8,4. E_max peor de la ventana,linf_max,test,GBT,0.1881918819188192,271
8,4. E_max peor de la ventana,linf_max,test,PSBPM-FD,0.24354243542435425,271
