metrica,bloque,columna,minimo,maximo,promedio,M
9. Winkler max promedio,train,winkler_max_medio,26.519346556794154,75.67638145247294,53.660345220458126,2
9. Winkler max promedio,test,winkler_max_medio,35.468260865266636,80.39746390917963,58.199353642478734,2
10. Winkler max peor ventana,train,winkler_max_glob,93.04069780109205,157.93906317479622,126.3518290065429,2
10. Winkler max peor ventana,test,winkler_max_glob,81.15083154338454,149.28734558801233,129.19887309413147,2
1. MAE  (L^1),train,mae_f,0.6192902792913919,1.323146137346843,1.0307161378776606,3
1. MAE  (L^1),test,mae_f,0.6799883191761398,1.2353205966462064,0.9947073342726036,3
2. RMSE (L^2),train,rmse_f,0.8026330283969431,1.690231159756065,1.3534531592136374,3
2. RMSE (L^2),test,rmse_f,0.8951768072128399,1.5839362338690053,1.30277898410654,3
3. E_max promedio por curva,train,linf_medio,1.9051520241906688,3.573904691618567,2.857009665851019,3
3. E_max promedio por curva,test,linf_medio,2.0845365518066066,3.4514661312630794,2.897646064040107,3
4. E_max peor de la ventana,train,linf_max,4.011064421456866,6.3248252357085235,5.3922955687545615,3
4. E_max peor de la ventana,test,linf_max,3.703506384128781,6.194563679618956,5.292368748583416,3
5. MPIW,train,mpiw,4.1530896775512325,4.442688903544606,4.308221346329798,3
5. MPIW,test,mpiw,4.164692038859862,4.432587813119571,4.325684643473961,3
6. PICP puntual,train,picp,0.8053333333333333,0.9604444444444444,0.8644696517412935,3
6. PICP puntual,test,picp,0.8182222222222222,0.9315555555555556,0.861749897498975,3
7. PICPB curva completa,train,picp_simultaneo,0.0,0.13333333333333333,0.03686567164179105,3
7. PICPB curva completa,test,picp_simultaneo,0.0,0.13333333333333333,0.031734317343173425,3
8. Winkler,train,winkler,4.596714322363307,9.232474979379097,7.4700435946322665,3
8. Winkler,test,winkler,5.343028782409556,9.185011581286153,7.657911144015256,3
9. Winkler max promedio,train,winkler_max_medio,19.523487955910294,69.06509873661244,47.38032893593381,3
9. Winkler max promedio,test,winkler_max_medio,28.390280219325856,73.03257128938021,51.962287064207764,3
10. Winkler max peor ventana,train,winkler_max_glob,86.11413980787427,145.5581442131405,121.67588501113131,3
10. Winkler max peor ventana,test,winkler_max_glob,80.21726559357653,148.52017789030188,126.35089518967774,3
1. MAE  (L^1),train,mae_f,0.619398274716375,1.3230434322421978,1.0307063888415688,4
1. MAE  (L^1),test,mae_f,0.6798145999517238,1.235493183206786,0.9947266327325993,4
2. RMSE (L^2),train,rmse_f,0.8027158472466283,1.6901995043296776,1.353437104012639,4
2. RMSE (L^2),test,rmse_f,0.8950378661214606,1.584084322111052,1.302796848001647,4
3. E_max promedio por curva,train,linf_medio,1.9043687059602343,3.573368498150018,2.8567981823695257,4
3. E_max promedio por curva,test,linf_medio,2.0856953206522406,3.4501746308547734,2.8979032102006808,4
4. E_max peor de la ventana,train,linf_max,4.013711927122198,6.32458936193642,5.393959565687884,4
4. E_max peor de la ventana,test,linf_max,3.702914431190826,6.194626897758086,5.289307774473506,4
5. MPIW,train,mpiw,4.240945737204074,4.573581923483436,4.4228850004828155,4
5. MPIW,test,mpiw,4.264840149309455,4.5713134940781615,4.443638716237833,4
6. PICP puntual,train,picp,0.8208888888888889,0.9737777777777777,0.8797731343283581,4
6. PICP puntual,test,picp,0.8328888888888889,0.9391111111111111,0.8763657236572366,4
7. PICPB curva completa,train,picp_simultaneo,0.0,0.2,0.07119402985074627,4
7. PICPB curva completa,test,picp_simultaneo,0.0,0.2,0.04858548585485855,4
8. Winkler,train,winkler,4.573577732258253,8.969998697837747,7.248189917381851,4
8. Winkler,test,winkler,5.231021147228474,8.777191329214228,7.3925366363001555,4
9. Winkler max promedio,train,winkler_max_medio,16.965766148976183,66.22867934840329,44.699910287470765,4
9. Winkler max promedio,test,winkler_max_medio,25.009580393239975,71.78111249497934,49.13090412884215,4
10. Winkler max peor ventana,train,winkler_max_glob,86.47715605880012,144.29110612173136,119.69591119050182,4
10. Winkler max peor ventana,test,winkler_max_glob,65.46846551170081,148.9218685336171,123.96860587740103,4
1. MAE  (L^1),train,mae_f,0.6195191744008269,1.3233031490553713,1.0307555771212995,5
1. MAE  (L^1),test,mae_f,0.6797567869281179,1.2352648120003702,0.9947982508127914,5
2. RMSE (L^2),train,rmse_f,0.8027321068448587,1.6905375542297538,1.3534713715401276,5
2. RMSE (L^2),test,rmse_f,0.8949050021752375,1.5840172314556111,1.3028606209818243,5
3. E_max promedio por curva,train,linf_medio,1.9038265483713834,3.573610637349418,2.8569041843028353,5
3. E_max promedio por curva,test,linf_medio,2.086864330737248,3.4503507549839867,2.8983618249280174,5
4. E_max peor de la ventana,train,linf_max,4.035703647123398,6.319009064718287,5.394069018864875,5
4. E_max peor de la ventana,test,linf_max,3.701014957220255,6.193736693598447,5.290008165605824,5
5. MPIW,train,mpiw,4.316947890974295,4.673459521251427,4.511510476966229,5
5. MPIW,test,mpiw,4.349927527914123,4.6731422097108,4.53490273237192,5
6. PICP puntual,train,picp,0.8337777777777777,0.9782222222222222,0.8886029850746269,5
6. PICP puntual,test,picp,0.8471111111111111,0.9471111111111111,0.8869159491594917,5
7. PICPB curva completa,train,picp_simultaneo,0.0,0.26666666666666666,0.08975124378109452,5
7. PICPB curva completa,test,picp_simultaneo,0.0,0.3,0.07970479704797045,5
8. Winkler,train,winkler,4.610011061852027,8.816176775621138,7.1178375271047525,5
8. Winkler,test,winkler,5.186016369262977,8.495449278299862,7.249879476333755,5
9. Winkler max promedio,train,winkler_max_medio,16.008133172718168,64.75118171217642,43.07046202051537,5
9. Winkler max promedio,test,winkler_max_medio,23.24530573325148,69.06810865299389,47.26231779979304,5
10. Winkler max peor ventana,train,winkler_max_glob,87.36386708078818,142.69038817036756,117.93835884617742,5
10. Winkler max peor ventana,test,winkler_max_glob,64.7035237298148,148.7087630697951,122.7470799718199,5
1. MAE  (L^1),train,mae_f,0.6193857912074598,1.3234766117317645,1.0307813267894292,6
1. MAE  (L^1),test,mae_f,0.6799121282487803,1.2352539544001493,0.9948135872455107,6
2. RMSE (L^2),train,rmse_f,0.802477571007124,1.6905594860490103,1.3534884471174267,6
2. RMSE (L^2),test,rmse_f,0.8947939978353251,1.583949075193253,1.3028743001114682,6
3. E_max promedio por curva,train,linf_medio,1.9024032072208334,3.574526992053621,2.8567520594950016,6
3. E_max promedio por curva,test,linf_medio,2.086425872628505,3.449242000998365,2.8985416695285804,6
4. E_max peor de la ventana,train,linf_max,4.045098045949205,6.314931888124359,5.393257567067764,6
4. E_max peor de la ventana,test,linf_max,3.695360319237284,6.200378365022084,5.2887464789458445,6
5. MPIW,train,mpiw,4.382179548203032,4.750874558243821,4.581896104252607,6
5. MPIW,test,mpiw,4.41665151156423,4.748445894221655,4.6056175312246825,6
6. PICP puntual,train,picp,0.8471111111111111,0.9835555555555555,0.8961744610281924,6
6. PICP puntual,test,picp,0.8533333333333334,0.9528888888888889,0.8939532595325953,6
7. PICPB curva completa,train,picp_simultaneo,0.0,0.4,0.11512437810945272,6
7. PICPB curva completa,test,picp_simultaneo,0.0,0.3,0.09077490774907747,6
8. Winkler,train,winkler,4.620845192252213,8.681498562300474,7.013237975805038,6
8. Winkler,test,winkler,5.150548369013786,8.331005477718994,7.131170071294757,6
9. Winkler max promedio,train,winkler_max_medio,14.127040529642047,63.17966814902968,41.39770935216595,6
9. Winkler max promedio,test,winkler_max_medio,21.131316733867664,66.97284721943181,45.54018274866027,6
10. Winkler max peor ventana,train,winkler_max_glob,82.8915801191842,144.00948541698315,116.13613436754115,6
10. Winkler max peor ventana,test,winkler_max_glob,64.69112369084486,150.74258150505375,121.1729500622424,6
1. MAE  (L^1),train,mae_f,0.6193074179393133,1.3233156982476892,1.0307199940364025,7
1. MAE  (L^1),test,mae_f,0.679972800422164,1.2351077473789058,0.9947593556002577,7
2. RMSE (L^2),train,rmse_f,0.8024245829162656,1.6903857241536364,1.3534451473331164,7
2. RMSE (L^2),test,rmse_f,0.8948631094637743,1.5836462122348602,1.302751676878434,7
3. E_max promedio por curva,train,linf_medio,1.9026447421350905,3.5723926920263325,2.856957265389339,7
3. E_max promedio por curva,test,linf_medio,2.0886922656666482,3.4523238282382356,2.898899615857569,7
4. E_max peor de la ventana,train,linf_max,4.0372023409408895,6.302939377126872,5.394157538984643,7
4. E_max peor de la ventana,test,linf_max,3.689971870645663,6.194642615574128,5.29108388164602,7
5. MPIW,train,mpiw,4.4340924124010925,4.821138268898524,4.64467015792943,7
5. MPIW,test,mpiw,4.468896461496604,4.815227605652286,4.668095069977661,7
6. PICP puntual,train,picp,0.8533333333333334,0.9848888888888889,0.9013273631840796,7
6. PICP puntual,test,picp,0.8595555555555555,0.9582222222222222,0.8993866338663388,7
7. PICPB curva completa,train,picp_simultaneo,0.0,0.4666666666666667,0.1390049751243781,7
7. PICPB curva completa,test,picp_simultaneo,0.0,0.3,0.10184501845018448,7
8. Winkler,train,winkler,4.649128578952938,8.57106540495741,6.941047845418448,7
8. Winkler,test,winkler,5.151204449532192,8.164585269721032,7.044738313337492,7
9. Winkler max promedio,train,winkler_max_medio,13.47267948809383,62.332464118060365,40.273388322180935,7
9. Winkler max promedio,test,winkler_max_medio,19.729691282213306,66.2175109221077,44.40169313685272,7
10. Winkler max peor ventana,train,winkler_max_glob,82.68104689643405,138.21686431398726,115.23209572680342,7
10. Winkler max peor ventana,test,winkler_max_glob,63.038965366538164,142.66948197900982,119.65524978610006,7
1. MAE  (L^1),train,mae_f,0.619365737296326,1.3233823097219868,1.0307217579038994,8
1. MAE  (L^1),test,mae_f,0.680082279204797,1.2349016537515844,0.9947807090124878,8
2. RMSE (L^2),train,rmse_f,0.8024226878098906,1.6905078398235531,1.3534301939499656,8
2. RMSE (L^2),test,rmse_f,0.894812160269476,1.5834198415902587,1.3027121478826438,8
3. E_max promedio por curva,train,linf_medio,1.9039861461177978,3.57006227874226,2.8565918018637815,8
3. E_max promedio por curva,test,linf_medio,2.0874609989696737,3.4534798577010597,2.8986349203427713,8
4. E_max peor de la ventana,train,linf_max,4.035515279009151,6.30060060961704,5.395152359829572,8
4. E_max peor de la ventana,test,linf_max,3.690736036541981,6.19447880840747,5.290159145303186,8
5. MPIW,train,mpiw,4.490890707265209,4.8854101985697005,4.703995081434585,8
5. MPIW,test,mpiw,4.527531419993808,4.876740674875273,4.726731948517358,8
6. PICP puntual,train,picp,0.8604444444444445,0.9875555555555555,0.9064106135986734,8
6. PICP puntual,test,picp,0.8688888888888889,0.9635555555555556,0.9053136531365313,8
7. PICPB curva completa,train,picp_simultaneo,0.0,0.5666666666666667,0.1608955223880597,8
7. PICPB curva completa,test,picp_simultaneo,0.0,0.36666666666666664,0.13653136531365315,8
8. Winkler,train,winkler,4.685831583269066,8.467318746005189,6.879919359027297,8
8. Winkler,test,winkler,5.135115127892424,8.072456360311643,6.974931378143298,8
9. Winkler max promedio,train,winkler_max_medio,12.810968188816387,61.02640502464013,39.08516835273803,8
9. Winkler max promedio,test,winkler_max_medio,18.35859434512861,64.71593281471874,43.20743796870207,8
10. Winkler max peor ventana,train,winkler_max_glob,82.68080372749009,137.76276550618954,114.5089563343878,8
10. Winkler max peor ventana,test,winkler_max_glob,64.13105471676839,143.2054438643592,118.4127224910631,8
