componente,param,variable,n_cadenas,n_post,ess_min,ess_mean,geweke_max,rhat,converge
4,beta_j,fpc_4_lag2,2,2000,1053.829807002467,1449.2009879876148,1.301022943662047,0.9998515621036566,True
4,beta_j,fpc_4_lag3,2,2000,673.7879319973607,1041.7657354143669,3.8346430911262783,0.9997884026154572,False
4,beta_j,fpc_4_lag4,2,2000,1540.4949642538277,1770.2474821269138,1.1896571748773073,0.9998887363315997,True
4,p_j,fpc_4_lag1,2,2000,180.8115054577902,182.03247492947798,0.8792771275788718,1.0007035019625798,True
4,p_j,fpc_4_lag2,2,2000,6.845046523830034,123.83995779501817,4.881198902961095,1.1313565357736857,False
4,p_j,fpc_4_lag3,2,2000,7.962117602047475,20.467095731839418,9.984464099227482,1.0232110338857587,False
4,p_j,fpc_4_lag4,2,2000,343.70409216282917,348.3293677485102,0.33828287557026265,1.0004535642937482,True
5,beta_j,fpc_5_lag1,2,2000,2000.0,2000.0,1.6197706230456264,0.9998648502930128,True
5,beta_j,fpc_5_lag2,2,2000,1505.286571421582,1629.9108228955065,2.575791350203168,1.0005790092084685,False
5,beta_j,fpc_5_lag3,2,2000,1622.6829629278475,1722.3325865462225,1.4170763170818108,0.9997799308564441,True
5,beta_j,fpc_5_lag4,2,2000,1753.8086503671911,1858.4741662919055,1.8880743632847539,1.002372745222406,True
5,p_j,fpc_5_lag1,2,2000,153.7516415127898,162.09036567413898,0.8984833124445699,0.9999017674605748,True
5,p_j,fpc_5_lag2,2,2000,17.167792254969093,92.81005740141786,8.521780600965117,1.03478932050215,False
5,p_j,fpc_5_lag3,2,2000,191.73781686583777,226.41423682835526,2.5456011398993623,0.9997892440906929,False
5,p_j,fpc_5_lag4,2,2000,8.36626182398927,253.71705437039182,5.596044787916395,1.107261394080847,False
6,beta_j,fpc_6_lag1,2,2000,1590.7464224489834,1795.3732112244916,1.010517276270669,1.0002140200169274,True
6,beta_j,fpc_6_lag2,2,2000,1399.9091019176014,1610.7240708271295,3.085601091448489,0.9997556155006061,False
6,beta_j,fpc_6_lag3,2,2000,2000.0,2000.0,0.6821696154075874,0.9997944941665404,True
6,beta_j,fpc_6_lag4,2,2000,1899.2505278689175,1949.6252639344589,3.220630102589964,1.0006676860645802,False
6,p_j,fpc_6_lag1,2,2000,94.03497939637924,131.76615552990495,3.0578451891389262,0.9997768187527886,False
6,p_j,fpc_6_lag2,2,2000,329.1797665665437,364.1961503472645,1.5855365337668295,1.0002051956458615,True
6,p_j,fpc_6_lag3,2,2000,167.02009895652267,235.20539851731996,3.2487143082669725,1.0042135637801652,False
6,p_j,fpc_6_lag4,2,2000,111.2923992400604,194.85876299260144,1.540750241165137,0.9997630313600337,True
7,beta_j,fpc_7_lag1,2,2000,1564.429864771601,1782.2149323858005,0.772684365125668,0.9997664815012097,True
7,beta_j,fpc_7_lag2,2,2000,1733.3599555398694,1866.6799777699348,1.3584286319024779,1.000183465658409,True
7,beta_j,fpc_7_lag3,2,2000,2000.0,2000.0,1.040998819853652,1.0119391520268004,True
7,beta_j,fpc_7_lag4,2,2000,1111.342266086686,1555.6711330433432,2.626065222682049,1.001823475948378,False
7,p_j,fpc_7_lag1,2,2000,168.70021049571292,185.63502579423897,0.6624582899347037,1.0015075994567268,True
7,p_j,fpc_7_lag2,2,2000,222.46064969041592,223.08506826375492,2.0358956535265023,1.0010081913202162,False
7,p_j,fpc_7_lag3,2,2000,174.8930853633833,328.92337062107777,1.308522860595113,1.4476302246912107,False
7,p_j,fpc_7_lag4,2,2000,13.272619023748776,155.49063763964034,7.797937728147917,1.0427581151374687,False
