M,metrica,bloque,banda,razon_vs_mejor
4,5. MPIW,train,FAR (IC del modelo AR),1.0908818355169068
4,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0915630645501906
4,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.000240098491327
4,5. MPIW,test,FAR (IC del modelo AR),1.0732962156350776
4,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0739664628787289
4,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.0007265968905081
4,6. PICP puntual,train,FAR (IC del modelo AR),4.369634638681913
4,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.8997590859306164
4,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),3.8339991677701843
4,6. PICP puntual,test,FAR (IC del modelo AR),3.734285967967243
4,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.34856036786875
4,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),2.088544116050568
4,7. PICPB curva completa,train,FAR (IC del modelo AR),1.0900801635072273
4,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1036708313911818
4,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),1.4892863436947437
4,7. PICPB curva completa,test,FAR (IC del modelo AR),1.1065866472695898
4,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0559350418215074
4,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),1.8655339194599156
4,8. Winkler,train,FAR (IC del modelo AR),1.1357939050571013
4,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.136382834056853
4,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.0007093422713778
4,8. Winkler,test,FAR (IC del modelo AR),1.15398420434848
4,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.156284001438494
4,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.0008618501413362
4,9. Winkler max promedio,train,FAR (IC del modelo AR),1.179168460045818
4,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.179805623419428
4,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.0093006735419499
4,9. Winkler max promedio,test,FAR (IC del modelo AR),1.1897059478786278
4,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2032451075225996
4,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.0149508324297336
4,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.4772349797505777
4,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.4604550284000772
4,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.0889217090204666
4,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.3793784656491612
4,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.4116220773779657
4,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.128088962700542
