M,metrica,bloque,modelo,razon_vs_mejor,razon_vs_FAR
3,3. E_max promedio por curva,test,GBT,1.0608152196969964,1.052878318524946
3,3. E_max promedio por curva,test,PSBPM-FD,1.0114494599045611,1.0035026699718732
3,4. E_max peor de la ventana,train,FAR,2.6620663753834957,1.0
3,4. E_max peor de la ventana,train,RF,1.9758128139219835,0.7505572110336698
3,4. E_max peor de la ventana,train,GBT,1.0,0.391764759135699
3,4. E_max peor de la ventana,train,PSBPM-FD,2.6519902787527894,0.9996468367489245
3,4. E_max peor de la ventana,test,FAR,1.0384199910521332,1.0
3,4. E_max peor de la ventana,test,RF,1.0914830279543775,1.05627918052657
3,4. E_max peor de la ventana,test,GBT,1.2029538310457506,1.1630310407490747
3,4. E_max peor de la ventana,test,PSBPM-FD,1.0442105535641975,1.0064289204727483
4,1. MAE  (L^1),train,FAR,4.093481850931867,1.0
4,1. MAE  (L^1),train,RF,3.081546227264186,0.7526680845894811
4,1. MAE  (L^1),train,GBT,1.0,0.24709356127816612
4,1. MAE  (L^1),train,PSBPM-FD,4.085903189248821,0.9984764941761163
4,1. MAE  (L^1),test,FAR,1.0107447224216903,1.0
4,1. MAE  (L^1),test,RF,1.0219554904716819,1.0112529679353837
4,1. MAE  (L^1),test,GBT,1.0640098684360992,1.0531850108027272
4,1. MAE  (L^1),test,PSBPM-FD,1.0087806671513333,0.9981506565240725
4,2. RMSE (L^2),train,FAR,4.02374437992785,1.0
4,2. RMSE (L^2),train,RF,2.9960573844961043,0.744906710006896
4,2. RMSE (L^2),train,GBT,1.0,0.2512889495509578
4,2. RMSE (L^2),train,PSBPM-FD,4.031468723548836,1.0023825849333863
4,2. RMSE (L^2),test,FAR,1.008989323879912,1.0
4,2. RMSE (L^2),test,RF,1.025771392626219,1.0168901745935923
4,2. RMSE (L^2),test,GBT,1.0825323362363515,1.0735606583087844
