t,signo,p_signo_pos,z_lag,ambiguedad,ambiguo,norma_arrastre,bimodal,nivel_curva,bloque
248,1,0.9360703631598072,0.3806495367355899,0.06392963684019282,0,1.054455240659226,0,-0.055566586687408354,train
249,1,0.9942639869049343,0.6319954781774876,0.005736013095065662,0,0.13779915995512232,0,-0.9789542010159991,train
250,1,0.9253246683565801,0.3604572113295035,0.07467533164341988,0,0.8527269108064384,0,-0.5873213625182132,train
251,-1,0.3979114670663475,-0.06468918618040603,0.3979114670663475,1,0.4992062393405599,0,0.3826598720696485,train
252,1,0.8785750923712109,0.29197331991405623,0.1214249076287891,0,0.3544498254573447,0,-0.6967431184284949,train
253,-1,0.68185920764002,0.11822603024916378,0.31814079235998005,1,0.6242525777207552,0,-0.6239421914505165,train
254,1,0.791412248060712,0.20283279716038863,0.20858775193928802,0,0.5539102377959914,0,0.7732938290966431,train
255,1,0.9215937120503446,0.3539683486077879,0.07840628794965543,0,0.6802951518261311,0,1.853550038523111,train
256,1,0.8703624627899675,0.2820265480090193,0.12963753721003246,0,1.6433506962528135,0,1.3886374178398233,train
257,1,0.9602417506104645,0.4383745929213301,0.03975824938953554,0,1.2177394397378563,0,2.5906744493827514,train
258,1,0.9945060646414489,0.6357710819224559,0.005493935358551139,0,2.3005468905223174,0,1.5061210178872702,train
259,1,0.9836251571832456,0.533784664807441,0.016374842816754387,0,1.3537197077590268,0,1.7358576300444803,train
260,1,0.9598032573962758,0.4371018821191026,0.04019674260372419,0,1.5520186025879656,0,1.021603330143645,train
261,1,0.9969414930503508,0.6853605271794158,0.0030585069496491535,0,0.9193536113391787,0,0.11828676704704112,train
262,1,0.8241429129973002,0.23281737539400915,0.17585708700269975,0,0.10683584787941111,0,-1.1083225425090852,train
263,-1,0.32020110827746034,-0.11678412673032493,0.32020110827746034,1,0.9852340009874909,0,0.768264507034025,train
264,1,0.9580681021980053,0.43217361192073495,0.04193189780199469,0,0.684249387269072,0,2.1375095192974394,train
265,-1,0.02704366307349899,-0.4815341369945499,0.02704366307349898,0,1.898333674092023,0,-2.5468973027862645,train
266,-1,0.18584634335685724,-0.2233267984024302,0.18584634335685724,0,2.2721937000442907,0,-0.15157704315365617,train
267,1,0.9600539939984212,0.43782824658013536,0.039946006001578827,0,0.16427572205357033,0,-1.6815981684836416,train
268,1,0.5122990164491702,0.007708486872504348,0.4877009835508298,1,1.508245089741129,1,-0.5887370158018066,train
269,1,0.9594155536054731,0.43598594610666347,0.04058444639452685,0,0.5295492901130638,0,-1.1887080167782489,train
270,1,0.8348017917468542,0.24332892767500428,0.1651982082531458,0,1.0509576887831698,0,-0.533896062271673,train
271,1,0.8995045349544264,0.3196833668211606,0.1004954650455736,0,0.48484640959604486,0,0.271564757929837,train
272,-1,0.13411194266456694,-0.2767905048017555,0.13411194266456694,0,0.2563405117017869,0,0.04066323507309884,train
273,1,0.9927461358656917,0.6111099547957243,0.0072538641343082855,0,0.1350038220240115,0,-0.6177932808812526,train
274,-1,0.6694837301978086,0.10962200949886508,0.3305162698021914,1,0.5378650835230897,0,1.1289670992698788,train
275,-1,0.8033287431338081,0.2133928486698566,0.1966712568661919,0,1.0182016613929588,0,-0.14123448547262266,train
276,1,0.9222596830414127,0.355109132758704,0.0777403169585873,0,0.150245158448586,0,-0.09875486994980692,train
277,1,0.9880168104786886,0.5644169465471952,0.011983189521311388,0,0.1506550909858249,0,0.5752478253383311,train
278,-1,0.43303504723037584,-0.04216308956358839,0.43303504723037584,1,0.5349343593482486,0,0.3774746210389496,train
279,1,0.9998033950289628,0.8861498949450662,0.00019660497103723973,0,0.36943493162059493,0,0.6739642093292573,train
280,-1,0.4209227313521541,-0.049883368050696354,0.4209227313521541,1,0.5786095894111363,0,-0.7233276859578138,train
281,-1,0.01166905763957728,-0.5669634653665658,0.011669057639577263,0,0.6427560386142506,0,0.5374810980746555,test
282,-1,0.6445929813521424,0.09269075827754591,0.3554070186478576,1,0.4563850483651379,0,0.4306678737851055,test
283,1,0.9999642540435625,0.9928163230244851,3.574595643751621e-05,0,0.426621394154849,0,1.518522865854981,test
284,-1,0.6660258070665153,0.10724135645932281,0.33397419293348474,1,1.3425494344027233,1,-0.1929207485877432,test
285,-1,0.029428239029002608,-0.47231597154089955,0.0294282390290026,0,0.20148454137163133,0,0.35209450067463144,test
286,1,0.6790346367416478,0.1162502548717495,0.32096536325835223,1,0.31260920624919564,0,-0.5252917776964912,test
287,1,0.9727803098896977,0.48083098425582155,0.02721969011030234,0,0.4858272319849961,0,-1.388838113861108,test
288,-1,0.3561305675535857,-0.09220525525216126,0.3561305675535857,1,1.2279752470852998,1,2.488469770824308,test
289,1,0.688581632337446,0.12295848706493766,0.31141836766255404,1,2.2275879012321593,1,2.1209483457899014,test
290,-1,0.0886662760598228,-0.3372534355655758,0.0886662760598228,0,1.9048856403777918,0,-2.2540995431721194,test
291,1,0.7176402124102905,0.14396139009860176,0.2823597875897095,1,2.000981453641619,1,-1.2014669765427082,test
292,1,0.4196248215532927,-0.05071334208087394,0.4196248215532927,1,1.0878127927544854,1,-1.1859033174547562,test
293,-1,0.20894560336442286,-0.20252130132417698,0.20894560336442286,0,1.0588931204249137,0,1.5021507703677723,test
294,1,0.5200864071773565,0.012592611973798552,0.47991359282264345,1,1.3293903203471173,1,2.752146796453506,test
295,-1,0.11896307641286336,-0.29504655854705203,0.11896307641286336,0,2.470186981961767,0,-2.4300045099545793,test
296,1,0.5287873251954609,0.01805546475649752,0.4712126748045391,1,2.179272534496552,1,-2.0380325462112854,test
297,-1,0.0955927119470763,-0.32677008766672194,0.0955927119470763,0,1.8233866427072873,0,1.1227241439313171,test
298,1,0.8557425765127642,0.26534631822167715,0.1442574234872358,0,1.0066075972075899,0,1.2767707716282235,test
299,1,0.9904854809589497,0.5862404060307967,0.009514519041050273,0,1.1115227301433837,0,0.6812443975820778,test
300,1,0.9390698521207498,0.3867530583594323,0.06093014787925022,0,0.5903369301275367,0,1.0748547398773478,test
301,1,0.9963039254515612,0.6696603755208835,0.003696074548438788,0,0.9550609061640853,0,0.17008265558043098,test
302,1,0.8472253939847645,0.25615145777320075,0.15277460601523551,0,0.16643740334648852,0,-1.67722162176915,test
303,-1,0.33693667679615447,-0.1052095094675333,0.33693667679615447,1,1.4646606569914422,1,0.6329311346999504,test
304,1,0.6944936106716834,0.12715707849239913,0.30550638932831664,1,0.5502894988191687,0,0.9929647746858844,test
305,1,0.30837179382217106,-0.12511770856691865,0.30837179382217106,1,0.9036138058539054,0,1.2604540265389907,test
306,-1,0.17793371121222373,-0.23081706586057507,0.17793371121222373,0,1.1077104584169397,0,-3.08671905158073,test
307,1,0.6663715062230909,0.10747891704811575,0.33362849377690906,1,2.7331179163574704,1,-2.9957378049924457,test
308,1,0.9116292744925762,0.3377140891288578,0.08837072550742375,0,2.678293459302474,0,-1.7185524680421584,test
309,1,0.9531299727570179,0.41899762366102655,0.04687002724298206,0,1.533742063365989,0,-0.6260270508512901,test
310,1,0.9828797471957301,0.52930698973922,0.017120252804269875,0,0.5794204655443762,0,-1.769540281860308,test
311,1,0.4665635416840118,-0.020977784683334347,0.4665635416840118,1,1.572207477063771,1,-3.3976064392755534,test
312,-1,0.28659675934718176,-0.140838623107488,0.28659675934718176,1,3.0338662550490083,1,4.637568593388129,test
313,-1,0.004709070514895688,-0.6491227159811447,0.0047090705148956635,0,4.107407983549627,0,-2.94778516389372,test
314,1,0.24138839597310907,-0.17546086514530485,0.24138839597310907,0,2.626047447764542,0,-2.5970553795021916,test
315,1,0.6673340406761006,0.10814087236593156,0.3326659593238994,1,2.3515784477978747,1,-3.6942752307290325,test
316,1,0.9572315023346243,0.42985627469611754,0.042768497665375715,0,3.283715820959326,0,-2.771562958379016,test
317,1,0.9944315518835681,0.6345934491593449,0.005568448116431868,0,2.489457392069599,0,-3.1846383546465464,test
318,1,0.6066666730894104,0.06766041411895302,0.39333332691058964,1,2.8589280501293666,1,-1.980729019213083,test
319,1,0.9992965548928615,0.7983084321219165,0.0007034451071384895,0,1.7955811526542558,0,-0.5139239012965267,test
320,1,0.9742114878717275,0.48666184478406077,0.02578851212827249,0,0.45139960893117875,0,0.3938091465573928,test
321,-1,0.035139794191173176,-0.45252611677476406,0.03513979419117319,0,0.3580244711778628,0,-0.9802083177908999,test
322,1,0.999732882720878,0.8657441872035491,0.0002671172791219867,0,0.8946257598184197,0,-0.2145469581386188,test
323,1,0.22785970745901996,-0.1864784803967058,0.22785970745901996,0,0.16617289794016185,0,0.8525897105859138,test
324,1,0.8324884220970443,0.24101135449467703,0.16751157790295568,0,0.7578703454617776,0,0.4540782394377116,test
325,-1,0.04028905204998216,-0.43683539569917873,0.04028905204998218,0,0.39695715610617044,0,-0.06462380030451974,test
326,-1,0.06876291026530627,-0.37126699179139294,0.06876291026530629,0,0.08729500882945408,0,-0.16004232637077234,test
327,-1,0.555726998693395,0.035036067720614864,0.44427300130660496,1,0.13114383130577031,0,0.1464035201478877,test
328,-1,0.4759670267649128,-0.015069553364528187,0.4759670267649128,1,0.12314858017931489,0,1.4240453728900229,test
329,-1,0.06692228680789603,-0.3747780052096196,0.06692228680789603,0,1.2654883672631192,0,-2.466800450105156,test
330,-1,0.0013970650358813026,-0.7473808602657874,0.0013970650358813286,0,2.210964170347903,0,2.2666119067841897,test
331,1,0.9636030679506815,0.4485302402504639,0.03639693204931849,0,2.0105539502207677,0,2.0052105505515256,test
332,1,0.943481661366085,0.39617261852076274,0.05651833863391498,0,1.7817080469810378,0,0.12890806811486524,test
333,1,0.9999030094086522,0.9316821354448485,9.699059134782306e-05,0,0.22978000510082494,0,-0.17216743642393031,test
334,-1,0.04392737711976195,-0.42670602141470315,0.04392737711976197,0,0.16719800439097435,0,-0.6033829519215965,test
335,-1,0.00207957572888081,-0.7164579535805518,0.0020795757288807892,0,0.5945989229621776,0,-0.12456862565028137,test
336,1,0.9818223922109832,0.5232330269133544,0.01817760778901678,0,0.1452285548223962,0,1.3299340532963064,test
337,1,0.8278809206127573,0.23645609971473464,0.1721190793872427,0,1.1847216583420563,0,1.8444667316656485,test
338,1,0.22523108886346987,-0.1886611823835892,0.22523108886346987,0,1.6360350019334273,0,-0.01129760147845314,test
339,1,0.8320961835667053,0.2406204541212622,0.16790381643329466,0,0.07123987662495788,0,0.27817603438537813,test
340,1,0.47630765307206857,-0.01485571482357205,0.47630765307206857,1,0.23107027489487608,0,-0.3725453157186195,test
341,-1,0.29653635157488045,-0.1335971505075301,0.29653635157488045,1,0.346458267408617,0,-0.4424577774964406,test
342,1,0.8833359590895392,0.29795739048789993,0.11666404091046079,0,0.409434530796253,0,-0.16982639714197986,test
343,1,0.7049624565937247,0.13468180572582608,0.2950375434062753,1,0.15433844418304982,0,1.5410452054743673,test
344,-1,0.04109831997023021,-0.4345201113947138,0.041098319970230224,0,1.3686603087764027,0,-1.0154865512262559,test
345,-1,0.0023829027885103058,-0.7056128314391227,0.0023829027885103327,0,0.9109944003523345,0,0.32814145916704307,test
346,1,0.9989730749600267,0.7705832242947233,0.0010269250399732588,0,0.3286003052755368,0,0.26262472134115344,test
347,1,0.9915048087217246,0.596728947505501,0.00849519127827536,0,0.2562192285973938,0,0.15163777743867296,test
348,1,0.9632061039371884,0.44729195559741586,0.03679389606281158,0,0.17595765552609405,0,0.09697839729889932,test
349,1,0.9114901174200668,0.33749705217569875,0.0885098825799332,0,0.10428644477838837,0,-0.9202731031448534,test
350,1,0.6862130257199022,0.1212860894819448,0.31378697428009783,1,0.8218930463861434,0,-1.7039479656719394,test
351,1,0.9514873965761632,0.4148624270079228,0.048512603423836786,0,1.5338792958925338,0,-1.421769452215512,test
352,1,0.9999874447528391,1.053451061191641,1.255524716092804e-05,0,1.2479707382570921,0,-1.0761388732720454,test
353,1,0.8878148916675763,0.3037472959854498,0.11218510833242368,0,0.9607637397632036,0,0.37811621243252036,test
354,1,0.6208183000006979,0.0769076609105864,0.37918169999930207,1,0.3742925903535851,0,0.6024090601884766,test
355,1,0.94243087091453,0.3938780570373881,0.05756912908546996,0,0.5412222257018561,0,0.27987502310468776,test
356,-1,0.517998045849261,0.011282431290162043,0.482001954150739,1,0.2582558302322505,0,-1.2651721472186488,test
357,-1,0.23142966451837654,-0.1835366770312389,0.23142966451837654,0,1.1160598554477845,0,1.9116377208321615,test
358,-1,0.055542850411915194,-0.3983330343118092,0.0555428504119152,0,1.7047956453215087,0,-1.6720530117177352,test
359,-1,0.14881555729782403,-0.2603817038170162,0.14881555729782403,0,1.4710299296572373,0,0.893240222496378,test
360,-1,0.09238066702356035,-0.3315591542248503,0.09238066702356035,0,0.7827975290245912,0,-0.13335039739725596,test
361,-1,0.2941068959656775,-0.13535657198930826,0.2941068959656775,1,0.1256485474184426,0,0.6657735488283529,test
362,-1,0.18086404518977106,-0.22801929491313705,0.18086404518977106,0,0.60655060629926,0,-1.0542072451325193,test
363,-1,0.11369499804860245,-0.30177736245493325,0.11369499804860245,0,0.9325989992315734,0,1.328764676490148,test
364,-1,0.005182476581430514,-0.6408525315727794,0.005182476581430506,0,1.1743005027026918,0,-0.8201861938629097,test
365,-1,0.1180666072332669,-0.2961768128084888,0.1180666072332669,0,0.7322302353760665,0,1.0150488074738304,test
366,-1,0.3253618422721261,-0.1131892658087783,0.3253618422721261,1,0.8818874164900272,0,-1.277783654408555,test
367,1,0.8223856461048069,0.2311237239340865,0.1776143538951931,0,1.1114132089486595,0,-1.7040785189357137,test
368,1,0.9688723089865809,0.46611812125744684,0.031127691013419057,0,1.5153043398627581,0,-2.0187826571678085,test
369,1,0.5573219007914446,0.03604567600692849,0.4426780992085554,1,1.8380706823684787,1,-1.5207484747589783,test
370,1,0.9693123008191745,0.4676953290303819,0.03068769918082548,0,1.3639025023152,0,-1.256541670013073,test
371,-1,0.019357547535104346,-0.5168005763507828,0.019357547535104325,0,1.1168184384066382,0,0.3887260452390652,test
372,-1,0.011768056471081919,-0.5661545749909189,0.011768056471081922,0,0.38422210339115825,0,-1.3741888116602619,test
373,-1,0.7699269880023705,0.18465160528636415,0.23007301199762953,0,1.2122416972800618,0,2.377989286485308,test
374,-1,0.6312912869336634,0.0838188243875164,0.36870871306633657,1,2.107137503682606,1,-1.9206736122996522,test
375,-1,0.0002818644626662459,-0.8621226698637174,0.0002818644626662592,0,1.7436865344287986,0,1.7495856205180356,test
376,1,0.4412342040719177,-0.03696020039026743,0.4412342040719177,1,1.5235265758888226,1,1.1729464098722293,test
377,1,0.41809903457031167,-0.05168975266555967,0.41809903457031167,1,1.0216670647861952,1,0.6947607006222432,test
378,-1,0.6410566327580857,0.09032114007063051,0.35894336724191434,1,0.6087404133199215,0,-0.6097521921258888,test
379,-1,0.420144498375268,-0.0503809578971245,0.420144498375268,1,0.5417725943196395,0,0.5230102542770926,test
380,-1,4.900498937298262e-05,-0.9738665815592732,4.900498937299158e-05,0,0.4918222247457543,0,-0.5152999979819505,test
381,1,0.8478788658356077,0.2568446265939101,0.15212113416439232,0,0.47495960378076124,0,-0.7347729504699252,test
382,1,0.9124012166544575,0.3389227008972664,0.0875987833455425,0,0.6699832294122461,0,-2.289597014975071,test
383,1,0.9973086633153969,0.6957983140618118,0.002691336684603085,0,2.0158270547774344,0,-2.1578290939771083,test
384,1,0.8520231666825437,0.2612874900072813,0.14797683331745626,0,1.9252211726935815,0,-3.008327872015585,test
385,-1,0.015015461302143061,-0.5424205724688914,0.01501546130214304,0,2.6889122842513573,0,2.8409961641034687,test
386,-1,0.7516740788132498,0.16994181415561285,0.24832592118675023,0,2.535446975158286,0,-4.298755990145371,test
387,1,0.485883256490034,-0.008848204045818937,0.485883256490034,1,3.8502505033170213,1,-4.30097164586483,test
388,-1,0.14576492577771083,-0.26369286981873236,0.14576492577771083,0,3.8047427074214846,0,2.619824683865135,test
389,1,0.9060666697928096,0.32922909119176974,0.09393333020719041,0,2.348203411745175,0,2.3052874082810697,test
390,-1,0.004635548228267212,-0.6504730728495961,0.004635548228267228,0,2.061995798501258,0,-2.2822284022860218,test
391,1,0.6495333779923789,0.09601524742820483,0.35046662200762113,1,2.0568986436953973,1,-1.9880324111053596,test
392,1,0.7154384147178035,0.14233583116856227,0.28456158528219655,1,1.794162309461852,1,-1.1121231364939232,test
393,-1,0.01175302249716531,-0.5662770319222588,0.01175302249716531,0,0.9925285214333912,0,1.0627027110526726,test
394,-1,0.05599418520368347,-0.39732977313832074,0.05599418520368349,0,0.9494228232182726,0,-1.082005104311972,test
395,1,0.9040461970524373,0.32623916508509043,0.09595380294756273,0,0.9482793382030378,0,-0.4485596708175629,test
396,1,0.6874256098130218,0.12214157363901,0.3125743901869782,1,0.3737460600061642,0,-1.5203958286194692,test
397,-1,0.44634712510298996,-0.03372395319602706,0.44634712510298996,1,1.345280513993606,1,1.9841694222120092,test
398,1,0.9488125431965247,0.4083618753062835,0.05118745680347525,0,1.7561554348738817,0,1.265185413441541,test
399,1,0.9737541558112793,0.48476981362100996,0.02624584418872067,0,1.1387419307130373,0,1.061370670357912,test
400,-1,0.9404935359911571,0.3897325220593583,0.05950646400884285,0,0.9732205830043885,0,-1.015420957841929,test
