metrica,bloque,columna,minimo,maximo,promedio,M
1. MAE  (L^1),train,mae_f,0.369683328917451,0.6452499854225399,0.4929838681951004,3
1. MAE  (L^1),test,mae_f,0.3958938605930462,0.6526464586671318,0.5093248828310281,3
2. RMSE (L^2),train,rmse_f,0.8060285692364539,1.5891491475149444,1.2189648284188161,3
2. RMSE (L^2),test,rmse_f,0.9772320999529887,1.5339606334308193,1.2532767098851163,3
3. E_max promedio por curva,train,linf_medio,4.079696070375406,9.106860808848811,6.723122145493848,3
3. E_max promedio por curva,test,linf_medio,4.27875619251389,8.566749614618464,6.720959888604784,3
4. E_max peor de la ventana,train,linf_max,10.02676699399706,26.013636475595522,18.008322284163313,3
4. E_max peor de la ventana,test,linf_max,11.26196303385293,25.966188480268613,16.938424491178285,3
5. MPIW,train,mpiw,2.549015238408326,2.6811767612638113,2.612140500303842,3
5. MPIW,test,mpiw,2.567721842210914,2.7115338873921964,2.6168566658913313,3
6. PICP puntual,train,picp,0.7715,0.989,0.9059722222222223,3
6. PICP puntual,test,picp,0.8175,0.981,0.9061380090497738,3
7. PICPB curva completa,train,picp_simultaneo,0.25,0.8,0.5367592592592593,3
7. PICPB curva completa,test,picp_simultaneo,0.35,0.8,0.5475113122171946,3
8. Winkler,train,winkler,2.4788834905759685,4.745879394987907,3.2625953841247903,3
8. Winkler,test,winkler,2.504981047265421,4.460145830150216,3.4620932191988567,3
9. Winkler max promedio,train,winkler_max_medio,29.501663211417387,79.0437688208018,41.133909323507254,3
9. Winkler max promedio,test,winkler_max_medio,29.452973636804835,60.423661372989976,39.19814668095546,3
10. Winkler max peor ventana,train,winkler_max_glob,30.682919027774787,484.9984382425476,173.78198698401232,3
10. Winkler max peor ventana,test,winkler_max_glob,30.20462573972656,441.2939378308917,153.10464249560508,3
1. MAE  (L^1),train,mae_f,0.3717963311193498,0.6462638566821992,0.4926448506167439,4
1. MAE  (L^1),test,mae_f,0.4019356647854416,0.6588367853126217,0.5122366791685057,4
2. RMSE (L^2),train,rmse_f,0.7986281287458599,1.5975639278194733,1.2189147037825419,4
2. RMSE (L^2),test,rmse_f,0.9653297977073345,1.5537375746354176,1.251037225788965,4
3. E_max promedio por curva,train,linf_medio,4.128036546986026,9.072176040263159,6.714806923937779,4
3. E_max promedio por curva,test,linf_medio,4.321719562090586,8.51601270744031,6.704443443066367,4
4. E_max peor de la ventana,train,linf_max,9.221055624516046,26.08259449361571,18.09605432658846,4
4. E_max peor de la ventana,test,linf_max,11.198545494612626,25.518146225785877,16.91880912807377,4
5. MPIW,train,mpiw,2.677449474155338,2.987511133450657,2.8158662228657567,4
5. MPIW,test,mpiw,2.703351746801982,3.0699696174854227,2.8250374810912846,4
6. PICP puntual,train,picp,0.8585,0.9975,0.9464018518518518,4
6. PICP puntual,test,picp,0.883,0.99,0.944735294117647,4
7. PICPB curva completa,train,picp_simultaneo,0.4,0.95,0.6821296296296296,4
7. PICPB curva completa,test,picp_simultaneo,0.45,0.9,0.6789592760180996,4
8. Winkler,train,winkler,2.5898991592755287,4.2837488622989905,3.17106666964929,4
8. Winkler,test,winkler,2.605190361434149,4.252079420507322,3.29289237272829,4
9. Winkler max promedio,train,winkler_max_medio,29.535908989901788,79.7947121612297,41.26928767550104,4
9. Winkler max promedio,test,winkler_max_medio,29.487902485433228,57.79937472274452,38.94376212294005,4
10. Winkler max peor ventana,train,winkler_max_glob,31.394166735873046,475.50549197493007,177.4251332191059,4
10. Winkler max peor ventana,test,winkler_max_glob,30.980642472843122,398.721529627824,144.91127207438825,4
1. MAE  (L^1),train,mae_f,0.36856940503239877,0.6564571033504203,0.4940195699908913,5
1. MAE  (L^1),test,mae_f,0.3928443217041056,0.6669090156523586,0.5111577435046021,5
2. RMSE (L^2),train,rmse_f,0.7974865120981962,1.6071859423117876,1.2206458178263662,5
2. RMSE (L^2),test,rmse_f,0.9646982004694888,1.5758477041147547,1.2561096192323202,5
3. E_max promedio por curva,train,linf_medio,4.220612658008024,9.045747534396007,6.721338688004717,5
3. E_max promedio por curva,test,linf_medio,4.30666077752114,8.636675015897794,6.7484661655018225,5
4. E_max peor de la ventana,train,linf_max,9.296565078044837,26.093622523636682,18.097718854225445,5
4. E_max peor de la ventana,test,linf_max,11.310734645448235,25.527212972051885,16.898435039388634,5
5. MPIW,train,mpiw,2.7313008640536713,3.016538757102732,2.864033930409868,5
5. MPIW,test,mpiw,2.7764232362285566,3.0514600023517455,2.880915069744452,5
6. PICP puntual,train,picp,0.868,0.998,0.959662962962963,5
6. PICP puntual,test,picp,0.9085,0.997,0.951868778280543,5
7. PICPB curva completa,train,picp_simultaneo,0.45,0.95,0.7147222222222223,5
7. PICPB curva completa,test,picp_simultaneo,0.5,0.95,0.6936651583710407,5
8. Winkler,train,winkler,2.6105329738666714,4.218860627643879,3.170761763277917,5
8. Winkler,test,winkler,2.676153620758896,4.19932056385662,3.307929684516054,5
9. Winkler max promedio,train,winkler_max_medio,29.700900783610074,80.17058081236185,41.72132329849154,5
9. Winkler max promedio,test,winkler_max_medio,29.76862223099159,54.251116603147885,39.14471081424891,5
10. Winkler max peor ventana,train,winkler_max_glob,30.845738128640036,483.3877872323273,175.91254222517955,5
10. Winkler max peor ventana,test,winkler_max_glob,31.797143711357627,365.06049701707934,150.62485455459142,5
1. MAE  (L^1),train,mae_f,0.37269530681546514,0.6480068267862668,0.4929483898012839,6
1. MAE  (L^1),test,mae_f,0.3976547498267246,0.6611093112512113,0.5098259276396601,6
2. RMSE (L^2),train,rmse_f,0.8100470775011016,1.5914965663959537,1.2181128429733437,6
2. RMSE (L^2),test,rmse_f,0.9705168728083057,1.5454164723851422,1.250342311766118,6
3. E_max promedio por curva,train,linf_medio,4.24084462549534,9.064456019452171,6.717740954088366,6
3. E_max promedio por curva,test,linf_medio,4.280871073819666,8.466995238631888,6.684045224273794,6
4. E_max peor de la ventana,train,linf_max,9.492479137975177,26.39805978638545,18.051075194556773,6
4. E_max peor de la ventana,test,linf_max,11.457449840535645,25.44004867241765,17.02846522178677,6
5. MPIW,train,mpiw,2.755783669712816,2.953328568324219,2.8451871591418088,6
5. MPIW,test,mpiw,2.7930911879261036,2.9763330823531478,2.8502260276614213,6
6. PICP puntual,train,picp,0.883,0.998,0.9685175925925924,6
6. PICP puntual,test,picp,0.9175,0.9965,0.9595746606334841,6
7. PICPB curva completa,train,picp_simultaneo,0.45,0.95,0.7221296296296296,6
7. PICPB curva completa,test,picp_simultaneo,0.5,0.95,0.7176470588235295,6
8. Winkler,train,winkler,2.633094422052802,4.117644223534173,3.1311962625557817,6
8. Winkler,test,winkler,2.673851036510812,4.128862421228566,3.266225648562374,6
9. Winkler max promedio,train,winkler_max_medio,29.46887448358536,82.85211293040369,41.88248059881389,6
9. Winkler max promedio,test,winkler_max_medio,29.67092135087227,57.221865214400374,39.38465819082723,6
10. Winkler max peor ventana,train,winkler_max_glob,30.95162250324274,521.5578382079117,185.87318660353273,6
10. Winkler max peor ventana,test,winkler_max_glob,31.331624957609115,446.03606593641814,152.83869334435425,6
