M,metrica,bloque,banda,razon_vs_mejor
4,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.015175034302087
4,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),2.0667789047934377
4,9. Winkler max promedio,test,FAR (IC del modelo AR),1.0201754042528026
4,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0079240241587388
4,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),2.086852124874247
4,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.02380093676675
4,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0307570466759917
4,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.4654688200513766
4,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.0230944776073503
4,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.019063664531547
4,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.4295457543346821
