M,metrica,bloque,modelo,razon_vs_mejor,razon_vs_FAR
2,3. E_max promedio por curva,train,RF,1.02745226007617,0.9748858587703485
2,3. E_max promedio por curva,train,GBT,1.0000310003767647,0.9490191806717626
2,3. E_max promedio por curva,train,PSBPM-FD,1.0613332490300413,1.0069555617441523
2,3. E_max promedio por curva,test,FAR,1.0015245296888167,1.0
2,3. E_max promedio por curva,test,RF,1.0149297343659107,1.013399522417828
2,3. E_max promedio por curva,test,GBT,1.0410008914855486,1.0394203367447423
2,3. E_max promedio por curva,test,PSBPM-FD,1.006868817150377,1.0053528957628182
2,4. E_max peor de la ventana,train,FAR,1.063061371969618,1.0
2,4. E_max peor de la ventana,train,RF,1.0406188294059597,0.980435611922793
2,4. E_max peor de la ventana,train,GBT,1.0142389306092783,0.9570268092201903
2,4. E_max peor de la ventana,train,PSBPM-FD,1.0713100861122702,1.008227247466195
2,4. E_max peor de la ventana,test,FAR,1.014388026954998,1.0
2,4. E_max peor de la ventana,test,RF,1.0356029118996126,1.021690931916263
2,4. E_max peor de la ventana,test,GBT,1.0622000360883015,1.0481808061663214
2,4. E_max peor de la ventana,test,PSBPM-FD,1.0177896211875461,1.0036792337628506
3,1. MAE  (L^1),train,FAR,1.1388620030389598,1.0
3,1. MAE  (L^1),train,RF,1.0839072312331304,0.9519802176907959
3,1. MAE  (L^1),train,GBT,1.0,0.8787569421691543
3,1. MAE  (L^1),train,PSBPM-FD,1.1512210311738493,1.0109056441163542
3,1. MAE  (L^1),test,FAR,1.0013638121953343,1.0
3,1. MAE  (L^1),test,RF,1.0148040359060355,1.0134453862431232
3,1. MAE  (L^1),test,GBT,1.0487790322062724,1.0473888969730007
3,1. MAE  (L^1),test,PSBPM-FD,1.0110997572406057,1.0097362254344033
3,2. RMSE (L^2),train,FAR,1.1367142713367098,1.0
3,2. RMSE (L^2),train,RF,1.0823868931156637,0.9524133955959503
3,2. RMSE (L^2),train,GBT,1.0,0.880327268743059
3,2. RMSE (L^2),train,PSBPM-FD,1.147766975342645,1.0097661225302343
3,2. RMSE (L^2),test,FAR,1.0014901369236469,1.0
3,2. RMSE (L^2),test,RF,1.01425591505628,1.0127718475986454
3,2. RMSE (L^2),test,GBT,1.0513361881241736,1.0498077134403578
3,2. RMSE (L^2),test,PSBPM-FD,1.0097914560793348,1.0083053779003688
3,3. E_max promedio por curva,train,FAR,1.0963399821792834,1.0
3,3. E_max promedio por curva,train,RF,1.0587061220097989,0.9658322147970148
3,3. E_max promedio por curva,train,GBT,1.0,0.912540723366619
3,3. E_max promedio por curva,train,PSBPM-FD,1.1039336469235812,1.007017935147945
3,3. E_max promedio por curva,test,FAR,1.0024587950337447,1.0
3,3. E_max promedio por curva,test,RF,1.009211255148668,1.00676827027592
3,3. E_max promedio por curva,test,GBT,1.0407601310417025,1.0382644481424335
3,3. E_max promedio por curva,test,PSBPM-FD,1.0077790826182875,1.0053297703280346
3,4. E_max peor de la ventana,train,FAR,1.122318566928583,1.0
3,4. E_max peor de la ventana,train,RF,1.077581896947459,0.9614797309220967
3,4. E_max peor de la ventana,train,GBT,1.0064170687626712,0.9014090341854308
3,4. E_max peor de la ventana,train,PSBPM-FD,1.1314451961196794,1.0085309850458564
3,4. E_max peor de la ventana,test,FAR,1.0149696847986385,1.0
3,4. E_max peor de la ventana,test,RF,1.0386891286247604,1.0241751328912354
3,4. E_max peor de la ventana,test,GBT,1.112465804814004,1.0968199057975803
3,4. E_max peor de la ventana,test,PSBPM-FD,1.0179286427922956,1.0033023715137772
4,1. MAE  (L^1),train,FAR,1.1833993167665355,1.0
4,1. MAE  (L^1),train,RF,1.109426885020596,0.9377954205252381
4,1. MAE  (L^1),train,GBT,1.0,0.8458668876579901
4,1. MAE  (L^1),train,PSBPM-FD,1.1956423762616277,1.0103667777315053
4,1. MAE  (L^1),test,FAR,1.0016681331210011,1.0
4,1. MAE  (L^1),test,RF,1.0130835708043417,1.0114272235583674
4,1. MAE  (L^1),test,GBT,1.0461478339433332,1.0444578783029541
4,1. MAE  (L^1),test,PSBPM-FD,1.0110152791330969,1.0093482305085604
4,2. RMSE (L^2),train,FAR,1.179878845768295,1.0
4,2. RMSE (L^2),train,RF,1.1070945806933932,0.9385569993815444
4,2. RMSE (L^2),train,GBT,1.0,0.8482371048923135
4,2. RMSE (L^2),train,PSBPM-FD,1.1908167394377798,1.009285683123384
4,2. RMSE (L^2),test,FAR,1.0019734623998664,1.0
4,2. RMSE (L^2),test,RF,1.0131831843428645,1.0112218533652093
4,2. RMSE (L^2),test,GBT,1.046950643227605,1.0449456759417992
4,2. RMSE (L^2),test,PSBPM-FD,1.0098758302532842,1.0079050326944001
4,3. E_max promedio por curva,train,FAR,1.1309432789415108,1.0
4,3. E_max promedio por curva,train,RF,1.0821007148146984,0.9570012157994838
4,3. E_max promedio por curva,train,GBT,1.0,0.8847579977086718
4,3. E_max promedio por curva,train,PSBPM-FD,1.1381944475601515,1.006490085205889
4,3. E_max promedio por curva,test,FAR,1.001759420184584,1.0
4,3. E_max promedio por curva,test,RF,1.0107403438851301,1.0089799239417907
4,3. E_max promedio por curva,test,GBT,1.0388615984275986,1.0370479864894233
4,3. E_max promedio por curva,test,PSBPM-FD,1.0064877837320185,1.0047367164742524
4,4. E_max peor de la ventana,train,FAR,1.1679474198414204,1.0
4,4. E_max peor de la ventana,train,RF,1.1156520930523954,0.9566022118804104
4,4. E_max peor de la ventana,train,GBT,1.004270183932487,0.8650753228252968
4,4. E_max peor de la ventana,train,PSBPM-FD,1.1773099126085582,1.0087878333599665
4,4. E_max peor de la ventana,test,FAR,1.0147786545949882,1.0
4,4. E_max peor de la ventana,test,RF,1.035012047203996,1.0204938790700024
4,4. E_max peor de la ventana,test,GBT,1.0836259743525676,1.0683781292210273
4,4. E_max peor de la ventana,test,PSBPM-FD,1.0175186858854648,1.002968838541231
