t,regimen,p_regimen_0,p_regimen_1,p_regimen_2,p_max,modas_efectivas,z_lag,ambiguo,b_t_realizada,factor_volatil,sep_dinamica,sep_tendencia,separacion,sep_en_sd,bimodal,nivel_curva,bloque
228,0,0.514380458977407,0.4042704651330036,0.0813490758895894,0.514380458977407,2.3007570946739118,-0.179013568693799,1,1.942035539977764,1.0,0.5995699178348532,0.9979082232712255,1.5974781411060788,1.5974781411060788,1,1.8702967343220458,train
229,1,0.1826588290427552,0.4926862257588416,0.3246549451984032,0.4926862257588416,2.6211990108632324,0.0563197220018385,1,1.6349538566101207,1.0,0.08460720737826333,1.0131391747909921,1.0977463821692555,1.0977463821692555,1,2.583710298376285,train
230,2,0.00824199794624157,0.14138853293067807,0.8503694691230803,0.8503694691230803,1.345556581394396,0.42950482935295126,0,0.947954653699957,1.0,1.1306337943237434,1.0284525296720068,2.1590863239957505,2.1590863239957505,0,-0.25236948310034446,train
231,2,0.19282423431418622,0.4959801300439097,0.3111956356419041,0.4959801300439097,2.631439076826632,0.046883966715702156,1,0.9498578330942209,1.0,1.3458711882760088,1.043848236591271,2.3897194248672795,2.3897194248672795,1,0.8185978133806139,train
232,0,0.6496379807842655,0.3098123941689547,0.040549625046779836,0.6496379807842655,1.9243444082507426,-0.2660858184819146,1,2.011080332409972,1.0,0.22676126840650102,1.0593262447860163,1.2860875131925174,1.2860875131925174,1,2.032504096797967,train
233,2,0.046154572828112216,0.32706402436104964,0.6267814028108382,0.6267814028108382,1.992206299562188,0.2508351880305672,1,0.9536434674998253,1.0,0.15300576416431674,1.0748865040455795,1.2278922682098963,1.2278922682098963,1,0.7049472361219709,train
234,1,0.6142999367377133,0.33628419811976695,0.04941586514251972,0.6142999367377133,2.028836247609247,-0.2426359895646127,1,1.7226794684521995,1.0,0.31771876703286656,1.0905289647034238,1.4082477317362903,1.4082477317362903,1,1.3691968667505519,train
235,0,0.9702968149508691,0.029116290354505026,0.0005868946946259168,0.9702968149508691,1.0612061110166444,-0.6412934625277477,0,2.063655379049126,1.0,0.5671098451035305,1.1062535776293065,1.673363422732837,1.673363422732837,0,1.3515945115744918,train
236,0,0.8782673418663101,0.11597023889355451,0.00576241924013543,0.8782673418663101,1.274151825662837,-0.46159223163623264,0,2.0813311474174157,1.0,0.8774577451266904,1.1220602942215867,1.9995180393482772,1.9995180393482772,0,0.8472089174045027,train
237,1,0.1425714757463647,0.4719650485426698,0.3854634757109655,0.4719650485426698,2.553236748908375,0.09720934561296204,1,1.777894470220808,1.0,1.447983137023458,1.1379490663996654,2.5859322034231234,2.5859322034231234,1,2.7334307192933545,train
238,1,0.4501706288868706,0.44137126404414945,0.10845810706897996,0.4501706288868706,2.443641389445946,-0.1386924337306854,1,1.7966987063667283,1.0,1.0151751542043546,1.1539198465965677,2.1690950008009224,2.1690950008009224,1,0.6547467152615686,train
239,2,0.13606705949711617,0.4672100903756996,0.3967228501271842,0.4672100903756996,2.5368571538157982,0.10454029222241155,1,0.9648381232363454,1.0,1.3396078511463803,1.1699725877516505,2.5095804388980305,2.5095804388980305,1,2.5871309321893095,train
240,0,0.8499907386441597,0.14173061300388567,0.008278648351954576,0.8499907386441597,1.346546802373101,-0.4290984172676642,0,2.1527879850000944,1.0,1.8632159883487984,1.186107243303446,3.0493232316522443,3.0493232316522443,0,3.7125716879669435,train
241,2,0.21689284306469986,0.5012286215314032,0.28187853540389685,0.5012286215314032,2.6474066411939736,0.025682497970041313,1,0.9685168682405246,1.0,1.7576364877906763,1.2023237671826195,2.9599602549732955,2.9599602549732955,1,-0.30706223360719653,train
242,0,0.6960411143659675,0.2734280045009103,0.03053088113312219,0.6960411143659675,1.7851779633090952,-0.29826199048601587,1,2.188968662257147,1.0,1.464802970783861,1.2186221138050661,2.683425084588927,2.683425084588927,1,1.2810746186005817,train
243,1,0.28302205240336253,0.5010772313571902,0.2159007162394473,0.5010772313571902,2.6469522145432514,-0.02652818871929098,1,1.8934662868240757,1.0,1.0338060763241603,1.2350022380651131,2.2688083143892737,2.2688083143892737,1,0.7078838483893248,train
244,0,0.5167177658601664,0.40281229163953836,0.08046994250029527,0.5167177658601664,2.294997071522743,-0.18047937418352078,1,2.225450845158008,1.0,1.325896585068489,1.2514640953288556,2.5773606803973443,2.5773606803973443,1,2.6619958152001026,train
245,1,0.47956409528729593,0.4251267801794587,0.09530912453324536,0.47956409528729593,2.3820961845126107,-0.1571880900354584,1,1.9333469215009371,1.0,0.5121265162262719,1.2680076414275925,1.7801341576538645,1.7801341576538645,1,2.351830116987648,train
246,0,0.9960211784238235,0.003948954900798163,2.9866675378298346e-05,0.9960211784238235,1.0079895438526534,-0.8334654281037717,0,2.262234533702678,1.0,0.7077967097787164,1.2846328326513905,1.992429542430107,1.992429542430107,0,2.4997960335125695,train
247,1,0.8723861056148863,0.1213645568940348,0.006249337491078921,0.8723861056148863,1.2889489317040659,-0.4544357641530625,0,1.9738259189385947,1.0,0.39394906386198625,1.301339625742748,1.6952886896047343,1.6952886896047343,0,1.7571824158302851,train
248,2,0.016783452048895347,0.20528198462232036,0.7779345633287843,0.7779345633287843,1.544152185180151,0.3613090642423279,0,0.9811917500007807,1.0,0.28242070536971686,1.318127977890376,1.6005486832600928,1.6005486832600928,0,2.0478486935839886,train
249,2,0.005599930101621136,0.11411752913798384,0.880282540760395,0.880282540760395,1.2691136104727319,0.4641000959355167,0,0.9829775428787457,1.0,1.18158230547501,1.334997846723078,2.516580152198088,2.516580152198088,0,-0.4965355338922893,train
250,2,0.11498407070049732,0.4484017182723782,0.4366142110271245,0.4484017182723782,2.4696394458874735,0.1301102321327247,1,0.9847572374196993,1.0,1.6150245625093789,1.3519491903037444,2.9669737528131233,2.9669737528131233,1,2.0366057610823467,train
251,1,0.4703452330784582,0.4303630581149317,0.09929170880661009,0.4703452330784582,2.4021378440263472,-0.15139948388502616,1,2.0563775435403797,1.0,1.2514462270180964,1.3689819671234364,2.6204281941415326,2.6204281941415326,1,1.9423122564333142,train
252,2,0.0345666314061936,0.2890720139467013,0.6763613546471051,0.6763613546471051,1.8442624954465883,0.2843869718054161,1,0.9882984971039581,1.0,0.1856530156382303,1.3860961360955824,1.5717491517338127,1.5717491517338127,1,-0.006957838435283524,train
253,2,0.23784959409535866,0.5032577734174736,0.25889263248716776,0.5032577734174736,2.6534615484735586,0.008309220151669072,1,0.9900601440037535,1.0,1.1263287493933338,1.403291656550263,2.5296204059435965,2.5296204059435965,1,0.29680907376987054,train
254,1,0.05955184817654891,0.3617568100978513,0.5786913417255998,0.5786913417255998,2.1308418677352146,0.21963668588628465,1,2.1194810635660035,1.0,0.7713548759692195,1.4205684882286005,2.19192336419782,2.19192336419782,1,3.441642949079482,train
255,1,0.02618256614092087,0.25473435012488643,0.7190830837341927,0.7190830837341927,1.7162797453216139,0.3150299499102235,1,2.1407066977707716,1.0,1.4669934306310721,1.4379265912772343,2.9049200219083064,2.9049200219083064,1,3.322205175827865,train
256,1,0.061152852792017175,0.3653958995495217,0.5734512476584612,0.5734512476584612,2.1454615726649067,0.21629192434726494,1,2.162016591360874,1.0,1.3168184865451695,1.455365926242897,2.7721844127880666,2.7721844127880666,1,1.917353316439091,train
257,2,0.012284411707394787,0.17495489047336862,0.8127606978192365,0.8127606978192365,1.446466131409498,0.39202888498861654,0,0.9970477800143727,1.0,0.4144327160473971,1.4728864540670716,1.8873191701144687,1.8873191701144687,0,2.53433091414389,train
258,2,0.006905228328517938,0.12829169080337074,0.8648030808681113,0.8648030808681113,1.3082313242196428,0.4455390108145822,0,0.998780147409933,1.0,1.7448462897988128,1.4904881360807485,3.2353344258795613,3.2353344258795613,0,-0.6177751757984987,train
259,1,0.041282091808792054,0.31217709000341076,0.6465408181877972,0.6465408181877972,1.9335860517294357,0.263999506475737,1,2.226383062166993,1.0,1.8049304419978667,1.5081709339992597,3.3131013759971264,3.3131013759971264,1,2.62048224948974,train
260,2,0.01893747138909347,0.2179947421733256,0.763067786437581,0.763067786437581,1.5869167420152142,0.34905139133891044,0,1.0022277016248093,1.0,0.5100303163045863,1.5259348099172039,2.0359651262217904,2.0359651262217904,0,0.25963067567802567,train
261,2,0.0031364849818762116,0.08171469715244647,0.9151488178656773,0.9151488178656773,1.1845751895290064,0.5132901990533661,0,1.0039429638806556,1.0,0.8994169772644037,1.543779726303451,2.4431967035678546,2.4431967035678546,0,0.627071568915626,train
262,1,0.2917385511108832,0.4997758626995099,0.2084855861896069,0.4997758626995099,2.643030679109855,-0.03292178629054063,1,2.2912586896316567,1.0,0.4305870728143078,1.5617056459962353,1.992292718810543,1.992292718810543,1,1.0852686467997552,train
263,1,0.47096384333060565,0.4300156339135816,0.09902052275581275,0.47096384333060565,2.400813677654343,-0.15178819249949435,1,2.3129642993634922,1.0,1.3522313392435346,1.5797125321983205,2.931943871441855,2.931943871441855,1,2.1018861135505595,train
264,2,0.010258612562874058,0.1590875171585406,0.8306538702785853,0.8306538702785853,1.3978195395688207,0.4091880918252302,0,1.0090551361038522,1.0,0.3750723707889725,1.5978003484722496,1.972872719261222,1.972872719261222,0,2.5933123225094903,train
265,0,0.9801505120802773,0.019532757374574494,0.00031673054514824717,0.9801505120802773,1.040499729680088,-0.6842168675161292,0,2.626717168862004,1.0,1.8229986328772863,1.615969058735668,3.4389676916129543,3.4389676916129543,0,2.830608011801153,train
266,0,0.9135973167332032,0.08317047656606391,0.003232206700732876,0.9135973167332032,1.1882301067254442,-0.5108112046496043,0,2.6466542295588598,1.0,0.39672805387924454,1.6342186272567283,2.0309466811359727,2.0309466811359727,0,0.34654523550043165,train
267,1,0.045250489151160714,0.32440687921629785,0.6303426316325415,0.6303426316325415,1.9816920849415711,0.2531902376855723,1,2.4,1.0,2.573097823783533,1.6525490186495584,4.2256468424330915,4.2256468424330915,1,0.8504951106916896,train
268,1,0.3478006154113612,0.4858606261989782,0.1663387583896606,0.4858606261989782,2.599465974404505,-0.0721837039912363,1,2.421776708874168,1.0,1.7697801260269674,1.670960197869817,3.4407403238967844,3.4407403238967844,1,3.3325887025524317,train
269,1,0.007662652010990264,0.13586606345265012,0.8564712845363596,0.8564712845363596,1.329678729660171,0.4361497508987633,0,2.4435463018804664,1.0,1.0501315192347187,1.689452130210306,2.7395836494450245,2.7395836494450245,0,1.7755922323815916,train
270,1,0.08174466076032055,0.4049205524289826,0.5133347868106968,0.5133347868106968,2.3033224795840743,0.1783578950485195,1,2.4653016671211505,1.0,0.741767036346092,1.7080247812966656,2.4497918176427573,2.4497918176427573,1,2.975035143270036,train
271,2,0.03856462836339362,0.30322225499677735,0.6582131166398291,0.6582131166398291,1.8987024277758593,0.27189782018757525,1,1.0207920621242912,1.0,0.5787865428851307,1.7266781170831256,2.3054646599682562,2.3054646599682562,1,1.4980343472051187,train
272,0,0.8240926482189135,0.16492781732908224,0.01097953445200428,0.8240926482189135,1.415527488455085,-0.4027687818971259,0,2.767859498369985,1.0,0.613300571071094,1.7454121038483366,2.3587126749194307,2.3587126749194307,0,3.3233236862470723,train
273,2,0.0075586125504225644,0.13485042931938324,0.8575909581301941,0.8575909581301941,1.3267807658037303,0.43738962490900624,0,1.024097485752248,1.0,0.7051349151916585,1.764226708191257,2.4693616233829156,2.4693616233829156,0,0.05582506388941186,train
274,1,0.43865186934156886,0.44736454699921846,0.11398358365921268,0.44736454699921846,2.4658312371088993,-0.1314029758537987,1,2.5520389734884388,1.0,1.0662227006433613,1.7831218970271117,2.849344597670473,2.849344597670473,1,3.1462537960561305,train
275,2,0.05538954599280634,0.3518308210142315,0.5927796329929622,0.5927796329929622,2.0909976162626784,0.22867527496499057,1,1.0273820767399926,1.0,0.717311483288078,1.8020976375834097,2.5194091208714875,2.5194091208714875,1,1.5568992772031232,train
276,1,0.024169830077838485,0.24531552051582814,0.7305146494063334,0.7305146494063334,1.6823247973599729,0.32359255835034334,1,2.5951383081673076,1.0,0.6008619344989302,1.821153897396029,2.422015831894959,2.422015831894959,1,2.6285453691153977,train
277,2,0.0033969654143381415,0.08562861893205644,0.9109744156536055,0.9109744156536055,1.1944317706482503,0.5066949450710517,0,1.0306460960417514,1.0,0.3035309637887993,1.840290644305357,2.1438216080941563,2.1438216080941563,0,1.7200746904870865,train
278,0,0.644467193012543,0.3137556499735348,0.04177715701392226,0.644467193012543,1.9397667447570666,-0.26260632894803965,1,2.89177831797539,1.0,0.8525429390268292,1.859507846452496,2.712050785479325,2.712050785479325,1,4.2060208488738295,train
279,2,4.405826794529056e-05,0.005171811598561008,0.9947841301334936,0.9947841301334936,1.01048661266837,0.8102949128694911,0,1.033889799739099,1.0,1.5520813639098407,1.8788054722755236,3.4308868361853646,3.4308868361853646,0,0.6606743067398958,train
280,1,0.835491921806456,0.15476499757458495,0.00974308061895901,0.835491921806456,1.384861474183495,-0.41402437184663665,0,2.6805189364339963,1.0,0.5546009585259898,1.8981834905058177,2.4527844490318076,2.4527844490318076,0,2.5328247251326443,train
281,0,0.9478207329217186,0.05075710950125689,0.0014221575770244632,0.9478207329217186,1.1099488116213092,-0.5760202362581945,0,2.954755309325946,1.0,0.3983248697843291,1.9176418701644269,2.315966739948756,2.315966739948756,0,2.7924095361925354,test
282,1,0.49746808530159564,0.4146084219699426,0.08792349272846178,0.49746808530159564,2.341343647287576,-0.16841334710547895,1,2.7226902438597125,1.0,0.2591403481928545,1.9371805805585094,2.196320928751364,2.196320928751364,1,3.607096503928123,test
283,2,1.1754662585523578e-06,0.00038762232930874565,0.9996112022044327,0.9996112022044327,1.000777898831187,1.010162264858677,0,1.0403172610032625,1.0,1.1734847856839736,1.9567995912778158,3.1302843769617894,3.1302843769617894,0,1.712024382633754,test
284,2,0.7775213804052941,0.20563723306349424,0.0168413865312117,0.7775213804052941,1.54533279915445,-0.36096224722077425,0,1.0419118161838368,1.0,0.7542753983877252,1.976498872191236,2.7307742705789613,2.7307742705789613,0,1.8270795916220588,test
285,2,0.7695918575758296,0.21243362355045592,0.017974518873714485,0.7695918575758296,1.568079533268094,-0.354375846504581,0,1.0435015074366312,1.0,0.8828625674481274,1.996278393443388,2.8791409608915153,2.8791409608915153,0,0.7981350833114674,test
286,1,0.106621604084228,0.43927597923963585,0.45410241667613616,0.45410241667613616,2.435812935896177,0.14117420987381457,1,2.8057257905520525,1.0,0.30341544721865477,2.016138125451268,2.3195535726699226,2.3195535726699226,1,1.970750862008382,test
287,2,0.0060046975154087676,0.11868293229732968,0.8753123701872616,0.8753123701872616,1.2815691488140908,0.4579670364931523,0,1.0466664162218273,1.0,1.0014464685464615,2.036078038900942,3.0375245074474035,3.0375245074474035,0,0.5998809274528305,test
288,1,0.6966570824575765,0.27293348028238473,0.030409437260038752,0.6966570824575765,1.7833306443475605,-0.29870248628780793,1,2.846485276450546,1.0,0.5089784586757047,2.0560981047443,2.5650765634200043,2.5650765634200043,1,4.113894302525118,test
289,1,0.13478139711871273,0.46621617654734315,0.3990024263339441,0.46621617654734315,2.5333998078603432,0.10601748816488273,1,2.866653078499062,1.0,1.4603492397611366,2.076198294195844,3.5365475339569805,3.5365475339569805,1,2.772847239175181,test
290,0,0.7675824071889374,0.21414944889975351,0.018268143911309043,0.7675824071889374,1.5738700717570115,-0.3527270669490501,0,3.1477566095690355,1.0,0.25401309944978695,2.0963785787295386,2.3503916781793257,2.3503916781793257,0,2.7540993852316507,test
291,1,0.2835103867108709,0.5010111928183111,0.215478420470818,0.5010111928183111,2.646753871152061,-0.026888837313110477,1,2.906533713175924,1.0,0.4315325385967583,2.1166389300756956,2.5481714686724537,2.5481714686724537,1,3.6947115909397,test
292,0,0.3495053561328513,0.4853034022765541,0.16519124159059462,0.4853034022765541,2.5976621441652186,-0.07333593857328585,1,3.1914749279213073,1.0,0.8320663965736176,2.13697932021792,2.9690457167915376,2.9690457167915376,1,3.4974232460120396,test
293,2,0.5704774127092507,0.36744810972659014,0.06207447756415918,0.5704774127092507,2.1537064428259503,-0.2143974376012594,1,1.0560474303237897,1.0,0.3680026555541825,2.157399721390081,2.5254023769442635,2.5254023769442635,1,1.3406241408563877,test
294,0,0.19876932882709886,0.4975958484862423,0.30363482268665887,0.4975958484862423,2.636400924235098,0.041506312873167236,1,3.2354947519173876,1.0,0.301307281977028,2.1779001060733543,2.479207388050382,2.479207388050382,1,4.814023996410478,test
295,0,0.6790213275084189,0.2869754300857459,0.03400324240583519,0.6790213275084189,1.8362738526213773,-0.2862409623819412,1,3.2576177285318555,1.0,1.8374030953221314,2.1984804469932806,4.035883542315412,4.035883542315412,1,4.1744034945855795,test
296,0,0.40072055364149406,0.4654602582324002,0.13381918812610571,0.4654602582324002,2.5307627549013234,-0.10712938042209065,1,3.2798160815572768,1.0,1.0023274876133508,2.219140717116892,3.2214682047302428,3.2214682047302428,1,3.9006060507264766,test
297,0,0.7751019416708281,0.2077152321765483,0.017182826152623565,0.7751019416708281,1.5522553880851666,-0.3589387436761357,0,3.3020898109936496,1.0,0.7082236476263338,2.2398808896498603,2.948104537276194,2.948104537276194,0,2.944861540910349,test
298,1,0.12325686649498496,0.4564490383180791,0.42029409518693595,0.4564490383180791,2.4988436215777794,0.1197147073720317,1,3.0407136947882396,1.0,0.37777142170966227,2.260700938033703,2.6384723597433655,2.6384723597433655,1,3.317625550018819,test
299,2,0.0019946110241577325,0.062385032213015994,0.9356203567628263,0.9356203567628263,1.1372924389228272,0.5497531877107702,0,1.065262563156231,1.0,0.4122607614330302,2.2816008359430207,2.693861597376051,2.693861597376051,0,0.5246764081310253,test
300,1,0.10270696311269639,0.43462843481420205,0.46266460207310156,0.46266460207310156,2.418326285735945,0.14656925151365977,1,3.0773205315478,1.0,0.6617988463215108,2.3025805572827776,2.9643794036042883,2.9643794036042883,1,3.5703329387351177,test
301,2,0.0009985853146158704,0.040758275137998214,0.9582431395473859,0.9582431395473859,1.0870839602910911,0.6026631824774205,0,1.0682984166630418,1.0,0.6582286382125595,2.323640076185621,2.9818687143981806,2.9818687143981806,0,0.037960456776882034,test
302,1,0.29129248610643943,0.4998486755650189,0.20885883832854168,0.4998486755650189,2.643250810669634,-0.03259679804710255,1,3.113080385447702,1.0,1.1365476040535514,2.3447793670092425,3.481326971062794,3.481326971062794,1,1.2782932481140403,test
303,0,0.4632403085429787,0.4343118443326527,0.10244784712436861,0.4632403085429787,2.4171291911770214,-0.14693158554796534,1,3.4373150922418825,1.0,1.989504973805195,2.3659984043337725,4.355503378138968,4.355503378138968,1,1.6347745010116048,test
304,0,0.14826630042995148,0.4757711693335859,0.37596253023646264,0.4757711693335859,2.566149393591985,0.0909744906902245,1,3.460116456554921,1.0,2.0675699391455913,2.3872971629592175,4.454867102104808,4.454867102104808,1,2.8980817353112696,test
305,0,0.4164482123650614,0.45827621575628336,0.12527557187865523,0.45827621575628336,2.505385498879435,-0.11725293256926475,1,3.482993197278911,1.0,0.6066513637999452,2.4086756179029267,3.015326981702872,3.015326981702872,1,3.5486340737790956,test
306,0,0.6162726208340474,0.33483667428424924,0.04889070488170333,0.6162726208340474,2.0230717468241077,-0.24392645297519586,1,3.505945314413854,1.0,0.14621519718891635,2.4301337443971076,2.576348941586024,2.576348941586024,1,1.5403500761402766,test
307,0,0.2336031125483894,0.503019549222679,0.2633773382289316,0.503019549222679,2.65275418497263,0.011758052208486188,1,3.528972807959749,1.0,2.1771541844536615,2.4516715178863615,4.628825702340023,4.628825702340023,1,2.1828850964243816,test
308,2,0.024115668550166707,0.2450545590225924,0.7308297724272409,0.7308297724272409,1.6813915692567656,0.323831119563495,1,1.0787867638913302,1.0,1.5806377894416708,2.473288914025266,4.053926703466937,4.053926703466937,1,2.7868750025407523,test
309,2,0.03404091555434069,0.28711646598615403,0.6788426184595053,0.6788426184595053,1.8368105854622214,0.28611620349830197,1,1.0802680156084083,1.0,1.9326705204057169,2.4949859086759867,4.427656429081703,4.427656429081703,1,1.0354830472129628,test
310,1,0.015362622705760207,0.19631523491975594,0.7883221423744838,0.7883221423744838,1.5146294687399038,0.3701532530934959,0,3.2468895726037115,1.0,0.26334620561260047,2.516762477905925,2.7801086835185256,2.7801086835185256,0,2.0437475220234966,test
311,0,0.40167866666058666,0.46503619932176404,0.1332851340176493,0.46503619932176404,2.529280564995783,-0.1077488855964818,1,3.6218365462528492,1.0,1.346192474535494,2.538618597985396,3.8848110725208898,3.8848110725208898,1,1.1287918028074777,test
312,1,0.49852119802981315,0.4139758504294843,0.08750295154070253,0.49852119802981315,2.338874053409617,-0.1690732961700159,1,3.2778623766215707,1.0,2.8429672919269238,2.5605542453853447,5.403521537312269,5.403521537312269,1,4.898938555858003,test
313,0,0.9778703818560159,0.021755990705127126,0.0003736274388569383,0.9778703818560159,1.0452554353108323,-0.6729068323324131,0,3.6687206738651135,1.0,1.8252157232732362,2.582569396775083,4.407785120048319,4.407785120048319,0,5.675560740249746,test
314,0,0.8881941899482483,0.10682243196932217,0.004983378082429546,0.8881941899482483,1.24949272924438,-0.4742451349203753,0,3.6922758022876745,1.0,2.2606593523582474,2.6046640290200758,4.865323381378323,4.865323381378323,0,4.805477690685592,test
315,0,0.2437701658988679,0.5034519706037467,0.2527778634973854,0.5034519706037467,2.654037491111645,0.0035565629885369807,1,3.7159063071211857,1.0,1.1613023241127043,2.6268381191797396,3.788140443292444,3.788140443292444,1,2.933295862105745,test
316,2,0.009555246304546135,0.15315778349484555,0.8372869702006083,0.8372869702006083,1.3800754208654729,0.41584214945377,0,1.090520543860361,1.0,0.9117760117503207,2.6490916445052903,3.560867656255611,3.560867656255611,0,2.008373970631602,test
317,2,0.008028957318291174,0.13938330157861312,0.8525877411030958,0.8525877411030958,1.3397677462239828,0.43189914284526665,0,1.0919688635834692,1.0,1.0172238901605615,2.6714245824375977,3.6886484725981594,3.6886484725981594,0,-0.10260470785563221,test
318,0,0.49524127111243443,0.415941011738563,0.08881771714900255,0.49524127111243443,2.346539657610404,-0.16701783818301819,1,3.787250080087437,1.0,1.4245164805037407,2.693836910605098,4.118353391108839,4.118353391108839,1,3.960644560313483,test
319,2,0.0001432748364865371,0.011546784912004242,0.9883099402515092,0.9883099402515092,1.023656825138195,0.7367913668666779,0,1.0948534837430504,1.0,0.4949427791453424,2.7163286068217065,3.211271385967049,3.211271385967049,0,2.303088961594791,test
320,2,0.1086981750884854,0.44164125824207195,0.44966056666944265,0.44966056666944265,2.44464755981576,0.1383702573495328,1,1.0962898283682454,1.0,1.4029060098263524,2.738899649084785,4.141805658911137,4.141805658911137,1,1.2465457853213098,test
321,0,0.9466826016272955,0.05184530123196851,0.0014720971407360395,0.9466826016272955,1.1124732102645893,-0.5733762973406681,0,3.859272240752256,1.0,0.41732398584264346,2.761550015573116,3.1788740014157595,3.1788740014157595,0,3.2873690388601364,test
322,2,0.0009572400855054296,0.039693155226437946,0.9593496046880566,0.9593496046880566,1.0846832533110293,0.6057969860695226,0,1.0991506958175175,1.0,0.7755005606168657,2.7842796846449174,3.5597802452617833,3.5597802452617833,0,2.075132893111862,test
323,0,0.9207619665713855,0.07643707247444609,0.0028009609541683744,0.9207619665713855,1.1714360722635853,-0.5225538695130588,0,3.9076638965835633,1.0,1.2147098028142573,2.8070886348358774,4.021798437650135,4.021798437650135,0,5.490704278661084,test
324,1,0.12024504028561467,0.4536256150543666,0.4261293446600187,0.4536256150543666,2.4886685524928684,0.12344067974539796,1,3.4407467868638992,1.0,1.7866505500502927,2.82997684485723,4.616627394907523,4.616627394907523,1,3.1423229704740123,test
325,0,0.8862634774009945,0.10860582089524462,0.005130701703760843,0.8862634774009945,1.2542574203334107,-0.4717234503269506,0,3.9563570580586798,1.0,0.48836098636606856,2.8529442935938274,3.341305279959896,3.341305279959896,0,4.095226020631992,test
326,0,0.9512660599046889,0.04745856545717042,0.0012753746381406472,0.9512660599046889,1.1023400865403115,-0.5843138129313078,0,3.9808167034126667,1.0,0.3950535434618159,2.8759909601022766,3.2710445035640925,3.2710445035640925,0,3.846186406695928,test
327,1,0.5243769933816251,0.3979852851595713,0.07763772145880354,0.5243769933816251,2.27587659877404,-0.1852855336833277,1,3.475001045118253,1.0,0.15919672520637546,2.899116823609067,3.0583135488154425,3.0583135488154425,1,3.4913378275587252,test
328,1,0.25499289862153507,0.5033993364715137,0.24160776490695124,0.5033993364715137,2.6538814521456318,-0.00528504799864003,1,3.485825276752083,1.0,0.01517191873733347,2.9223218635087473,2.9374937822460807,2.9374937822460807,1,5.032337842908839,test
329,0,0.7985439969252079,0.18742547871447468,0.014030524360317376,0.7985439969252079,1.4858892217047943,-0.3791079601985565,0,4.054647897940339,1.0,1.7410319292009286,2.9456060593621114,4.6866379885630405,4.6866379885630405,0,3.689186187446719,test
330,0,0.9986346765716249,0.0013587166240112136,6.606804363928909e-06,0.9986346765716249,1.0027343931108088,-0.9191343651565155,0,4.079409048938135,1.0,0.7189188971380046,2.9689693908944204,3.687888288032425,3.687888288032425,0,3.9449004113845,test
331,2,0.1702660930412095,0.4876879551504049,0.3420459518083856,0.4876879551504049,2.6053504918832844,0.06827856287095649,1,1.1118337383532464,1.0,0.18582542307539388,2.9924118379936355,3.1782372610690293,3.1782372610690293,1,1.2026613631509504,test
332,2,0.03421595900851928,0.28777018453642045,0.6780138564550603,0.6780138564550603,1.8392996518442664,0.28553801223179653,1,1.11322409945789,1.0,0.22057360302082088,3.0159333807086925,3.2365069837295133,3.2365069837295133,1,-0.5767944144925305,test
333,2,7.979006622421554e-05,0.007773421262839722,0.9921467886709361,0.9921467886709361,1.0158310331285958,0.7739167239940522,0,1.1146107611494587,1.0,1.8975247729718427,3.039533999247775,4.9370587722196175,4.9370587722196175,0,1.7080657508767934,test
334,0,0.9941510957905668,0.00579691843687713,5.19857725560513e-05,0.9941510957905668,1.0117668400252129,-0.8002829074400389,0,4.179207417038838,1.0,0.8823019168890454,3.063213673976638,3.945515590865683,3.945515590865683,0,3.780442938971025,test
335,0,0.9996923233758195,0.00030682064558862354,8.559785918960117e-07,0.9996923233758195,1.000615543104046,-1.0261888402698143,0,4.2043454500913935,1.0,0.8564258602679101,3.0869723854169266,3.9433982456848367,3.9433982456848367,0,3.252378795413386,test
336,1,0.13804183336458659,0.46870140935273147,0.39325675728268195,0.46870140935273147,2.5420232279800437,0.10228981176607661,1,3.5616151213713074,1.0,1.0659006491102923,3.110810114244543,4.176710763354835,4.176710763354835,1,4.995748925779432,test
337,1,0.09803227608148968,0.42873843030647396,0.47322929361203636,0.47322929361203636,2.3959387892108994,0.15321133737016357,1,3.5697345735920223,1.0,1.6106056091470178,3.134726841288008,4.745332450435026,4.745332450435026,1,4.236847368688987,test
338,0,0.5835675611364473,0.35834444739131777,0.05808799147223498,0.5835675611364473,2.1171367017197595,-0.22275717452798116,1,4.2802118077147755,1.0,0.7521003712500878,3.158722547526872,3.91082291877696,3.91082291877696,1,3.0042730479742934,test
339,2,0.06586666504903217,0.37558026189645183,0.5585530730545161,0.5585530730545161,2.1863634990333245,0.20682543666256784,1,1.1228541323210184,1.0,1.5211724055649247,3.1827972140901224,4.703969619655047,4.703969619655047,1,2.1822743069951844,test
340,0,0.42808865817870684,0.4526639859724105,0.11924735584888269,0.4526639859724105,2.485185095078501,-0.1246894003454702,1,4.331166261518458,1.0,1.1721755311240705,3.206950822254627,4.379126353378697,4.379126353378697,1,4.302698553134447,test
341,0,0.49495716139435303,0.4161105420836088,0.08893229652203816,0.49495716139435303,2.347200045483139,-0.16683978538121977,1,4.3567565530367265,1.0,0.1530488502154753,3.2311833534435905,3.384232203659066,3.384232203659066,1,3.5481266707091366,test
342,2,0.068817587394093,0.3815806604101154,0.5496017521957917,0.5496017521957917,2.210424710299839,0.20116380956078225,1,1.1269274317409093,1.0,0.9481227208623909,3.2554947892250397,4.2036175100874305,4.2036175100874305,1,1.816829064637462,test
