t,bloque,banda,I_t_puntual,I_t_simultaneo
879,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
880,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
881,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
882,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
883,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
884,train,PSBPM-FD (predictiva bayesiana),0.8979591836734694,0.0
885,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
886,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
887,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
888,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
889,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
890,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
891,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
892,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
893,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
894,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
895,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
896,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
897,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
898,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
899,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
900,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
901,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
902,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
903,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
904,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
905,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
906,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
907,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
908,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
909,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
910,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
911,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
912,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
913,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
914,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
915,train,PSBPM-FD (predictiva bayesiana),0.8571428571428571,0.0
916,train,PSBPM-FD (predictiva bayesiana),0.7959183673469388,0.0
917,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
918,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
919,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
920,train,PSBPM-FD (predictiva bayesiana),0.8367346938775511,0.0
921,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
922,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
923,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
924,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
925,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
926,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
927,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
928,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
929,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
930,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
931,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
932,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
933,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
934,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
935,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
936,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
937,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
938,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
939,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
940,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
941,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
942,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
943,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
944,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
945,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
946,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
947,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
948,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
949,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
950,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
951,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
952,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
953,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
954,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
955,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
956,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
957,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
958,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
959,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
960,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
961,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
962,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
963,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
964,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
965,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
966,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
967,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
968,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
969,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
970,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
971,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
972,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
973,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
974,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
975,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
976,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
977,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
978,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
979,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
980,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
981,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
982,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
983,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
984,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
985,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
986,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
987,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
988,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
989,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
990,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
991,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
992,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
993,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
994,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
995,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
996,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
997,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
998,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
999,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1000,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1001,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1002,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1003,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1004,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1005,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1006,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1007,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1008,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1009,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1010,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1011,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1012,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1013,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1014,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1015,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1016,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1017,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1018,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1019,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1020,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1021,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
1022,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1023,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1024,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1025,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1026,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1027,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1028,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
1029,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1030,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1031,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1032,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1033,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1034,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1035,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1036,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1037,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1038,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1039,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1040,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1041,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1042,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1043,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
1044,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1045,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1046,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1047,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1048,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1049,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1050,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1051,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1052,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1053,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1054,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1055,train,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1056,train,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
1057,train,PSBPM-FD (predictiva bayesiana),1.0,1.0
1058,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1059,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1060,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1061,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1062,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1063,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1064,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1065,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1066,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1067,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1068,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1069,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1070,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1071,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1072,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1073,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1074,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1075,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1076,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1077,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1078,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1079,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1080,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1081,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1082,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1083,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1084,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1085,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1086,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1087,test,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
1088,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1089,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1090,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1091,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1092,test,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
1093,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1094,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1095,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1096,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1097,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1098,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1099,test,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
1100,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1101,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1102,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1103,test,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
1104,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1105,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1106,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1107,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1108,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1109,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1110,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1111,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1112,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1113,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1114,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1115,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1116,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1117,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1118,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1119,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1120,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1121,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1122,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1123,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1124,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1125,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1126,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1127,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1128,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1129,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1130,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1131,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1132,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1133,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1134,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1135,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1136,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1137,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1138,test,PSBPM-FD (predictiva bayesiana),0.3673469387755102,0.0
1139,test,PSBPM-FD (predictiva bayesiana),0.5918367346938775,0.0
1140,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1141,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1142,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1143,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1144,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1145,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1146,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1147,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1148,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1149,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1150,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1151,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1152,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1153,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1154,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1155,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1156,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1157,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1158,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1159,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1160,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1161,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1162,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1163,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1164,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1165,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1166,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1167,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1168,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1169,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1170,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1171,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1172,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1173,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1174,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1175,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1176,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1177,test,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
1178,test,PSBPM-FD (predictiva bayesiana),0.9183673469387755,0.0
1179,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1180,test,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
1181,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1182,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1183,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1184,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1185,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1186,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1187,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1188,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1189,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1190,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1191,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1192,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1193,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1194,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1195,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1196,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1197,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1198,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1199,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1200,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1201,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1202,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1203,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1204,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1205,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1206,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1207,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1208,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1209,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1210,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1211,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1212,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1213,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1214,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1215,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1216,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1217,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1218,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1219,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1220,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1221,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1222,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1223,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1224,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1225,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1226,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1227,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1228,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1229,test,PSBPM-FD (predictiva bayesiana),0.9591836734693877,0.0
1230,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1231,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1232,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1233,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1234,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1235,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1236,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1237,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1238,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1239,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1240,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1241,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1242,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1243,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1244,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1245,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1246,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1247,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1248,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1249,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1250,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1251,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1252,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1253,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1254,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1255,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1256,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1257,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1258,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1259,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1260,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1261,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1262,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1263,test,PSBPM-FD (predictiva bayesiana),0.8775510204081632,0.0
1264,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1265,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1266,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1267,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1268,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1269,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1270,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1271,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1272,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1273,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1274,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1275,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1276,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1277,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1278,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1279,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1280,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1281,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1282,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1283,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1284,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1285,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1286,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1287,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1288,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1289,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1290,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1291,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1292,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1293,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1294,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1295,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1296,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1297,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1298,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1299,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1300,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1301,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1302,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1303,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1304,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1305,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1306,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1307,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1308,test,PSBPM-FD (predictiva bayesiana),0.9795918367346939,0.0
1309,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
1310,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
