M,metrica,bloque,modelo,razon_vs_mejor,razon_vs_FAR
2,1. MAE  (L^1),test,FAR,1.0364570588447275,1.0
2,1. MAE  (L^1),test,RF,1.0079000732339591,0.973088196263843
2,1. MAE  (L^1),test,GBT,1.0505615599850744,1.0149630679099995
2,1. MAE  (L^1),test,PSBPM-FD,1.1409995918370637,1.1006864236848495
2,2. RMSE (L^2),train,FAR,1.4406873826034017,1.0
2,2. RMSE (L^2),train,RF,1.2853890093535123,0.8934517868191673
2,2. RMSE (L^2),train,GBT,1.0,0.698712327384843
2,2. RMSE (L^2),train,PSBPM-FD,1.592468853609606,1.1076652530585442
2,2. RMSE (L^2),test,FAR,1.0352483447422633,1.0
2,2. RMSE (L^2),test,RF,1.0159614302772126,0.9821011637047211
2,2. RMSE (L^2),test,GBT,1.0446230814945556,1.0110847923401727
2,2. RMSE (L^2),test,PSBPM-FD,1.1275027147816379,1.0886036050130394
2,3. E_max promedio por curva,train,FAR,1.2123655887447868,1.0
2,3. E_max promedio por curva,train,RF,1.1374713786412547,0.9386056419071909
2,3. E_max promedio por curva,train,GBT,1.0,0.8257472466804042
2,3. E_max promedio por curva,train,PSBPM-FD,1.2807899335349382,1.0565093790265148
2,3. E_max promedio por curva,test,FAR,1.0148549797629443,1.0
2,3. E_max promedio por curva,test,RF,1.0139003772420434,0.9994013431727485
2,3. E_max promedio por curva,test,GBT,1.0338370754821196,1.0195163755551555
2,3. E_max promedio por curva,test,PSBPM-FD,1.072663850741568,1.05707782224975
2,4. E_max peor de la ventana,train,FAR,1.300342443873174,1.0
2,4. E_max peor de la ventana,train,RF,1.1756685804958689,0.9065329072739351
2,4. E_max peor de la ventana,train,GBT,1.0011351810734193,0.7777977516893624
2,4. E_max peor de la ventana,train,PSBPM-FD,1.3232189065395419,1.0191469237725732
2,4. E_max peor de la ventana,test,FAR,1.081965331088858,1.0
2,4. E_max peor de la ventana,test,RF,1.0796319103669128,1.0015482043725685
2,4. E_max peor de la ventana,test,GBT,1.0462475174145984,0.9723983598202447
2,4. E_max peor de la ventana,test,PSBPM-FD,1.0963169772423613,1.014212244043981
3,1. MAE  (L^1),train,FAR,1.534146413191087,1.0
3,1. MAE  (L^1),train,RF,1.3529921449937472,0.8823529343249811
3,1. MAE  (L^1),train,GBT,1.0,0.6557601829631122
3,1. MAE  (L^1),train,PSBPM-FD,1.7337839043462446,1.1308482096464365
3,1. MAE  (L^1),test,FAR,1.0438529052963725,1.0
3,1. MAE  (L^1),test,RF,1.0078512247069422,0.9664642571117834
3,1. MAE  (L^1),test,GBT,1.0296365468722013,0.9877621635263616
3,1. MAE  (L^1),test,PSBPM-FD,1.1480919152265328,1.1006940893209034
3,2. RMSE (L^2),train,FAR,1.580826653171647,1.0
3,2. RMSE (L^2),train,RF,1.368787269928519,0.8672921554781816
3,2. RMSE (L^2),train,GBT,1.0,0.6381199005361701
3,2. RMSE (L^2),train,PSBPM-FD,1.7472668900467796,1.1076665739736475
3,2. RMSE (L^2),test,FAR,1.0418560544104158,1.0
3,2. RMSE (L^2),test,RF,1.0074482693769549,0.9680078099081246
3,2. RMSE (L^2),test,GBT,1.034937316683828,0.995159841272324
3,2. RMSE (L^2),test,PSBPM-FD,1.1338780438481713,1.0885874121857042
3,3. E_max promedio por curva,train,FAR,1.2934814094919558,1.0
3,3. E_max promedio por curva,train,RF,1.194218449995931,0.9237033047523202
3,3. E_max promedio por curva,train,GBT,1.0,0.7746572853490353
3,3. E_max promedio por curva,train,PSBPM-FD,1.3664805380762517,1.05651035574347
3,3. E_max promedio por curva,test,FAR,1.021998329394069,1.0
3,3. E_max promedio por curva,test,RF,1.00970619975282,0.9883978621467627
3,3. E_max promedio por curva,test,GBT,1.0255714725730458,1.004236758115013
3,3. E_max promedio por curva,test,PSBPM-FD,1.080018469782183,1.0571042465353777
3,4. E_max peor de la ventana,train,FAR,1.3867595115164788,1.0
3,4. E_max peor de la ventana,train,RF,1.2083866332392292,0.8729578426470893
3,4. E_max peor de la ventana,train,GBT,1.0076772172708923,0.7379956842807943
3,4. E_max peor de la ventana,train,PSBPM-FD,1.4099384212974504,1.0190619488229102
3,4. E_max peor de la ventana,test,FAR,1.0704947824094218,1.0
3,4. E_max peor de la ventana,test,RF,1.0384129228729244,0.9730819083254066
3,4. E_max peor de la ventana,test,GBT,1.055010127206466,0.9902536610120851
3,4. E_max peor de la ventana,test,PSBPM-FD,1.084958518859117,1.0140568327755226
4,1. MAE  (L^1),train,FAR,1.6366163595011791,1.0
4,1. MAE  (L^1),train,RF,1.4374679312924477,0.8788337604855002
4,1. MAE  (L^1),train,GBT,1.0,0.6151889758428217
4,1. MAE  (L^1),train,PSBPM-FD,1.8493851243307748,1.1308416000246597
4,1. MAE  (L^1),test,FAR,1.0508957800684495,1.0
4,1. MAE  (L^1),test,RF,1.0008511577507708,0.9533118583329305
4,1. MAE  (L^1),test,GBT,1.0528910320183589,1.0033952823226948
4,1. MAE  (L^1),test,PSBPM-FD,1.156052561960654,1.1007685760644454
4,2. RMSE (L^2),train,FAR,1.6952137509921772,1.0
4,2. RMSE (L^2),train,RF,1.476647316430183,0.8719591370362884
4,2. RMSE (L^2),train,GBT,1.0,0.5956997211689801
4,2. RMSE (L^2),train,PSBPM-FD,1.873206551258304,1.1076543052864873
4,2. RMSE (L^2),test,FAR,1.046266905650722,1.0
4,2. RMSE (L^2),test,RF,1.003892024225328,0.960687548341966
4,2. RMSE (L^2),test,GBT,1.0532878449583014,1.0088154167775296
4,2. RMSE (L^2),test,PSBPM-FD,1.1386442960543284,1.0886272449962338
4,3. E_max promedio por curva,train,FAR,1.3612272619456272,1.0
4,3. E_max promedio por curva,train,RF,1.255576956739823,0.9229568830910142
4,3. E_max promedio por curva,train,GBT,1.0,0.7363562813585153
4,3. E_max promedio por curva,train,PSBPM-FD,1.4379338062879496,1.0565007377346165
4,3. E_max promedio por curva,test,FAR,1.0191530407950504,1.0
4,3. E_max promedio por curva,test,RF,1.0089163391486577,0.9905213435918732
4,3. E_max promedio por curva,test,GBT,1.036850181987049,1.0182708197739183
4,3. E_max promedio por curva,test,PSBPM-FD,1.076923840616508,1.057125883518378
4,4. E_max peor de la ventana,train,FAR,1.4599987681868238,1.0
4,4. E_max peor de la ventana,train,RF,1.304863024430412,0.8944160276227913
4,4. E_max peor de la ventana,train,GBT,1.0011996494344957,0.6969394701215086
4,4. E_max peor de la ventana,train,PSBPM-FD,1.4836817650386354,1.018945421612045
4,4. E_max peor de la ventana,test,FAR,1.0783512161134887,1.0
4,4. E_max peor de la ventana,test,RF,1.0405046514461818,0.9679766385952627
4,4. E_max peor de la ventana,test,GBT,1.0740636856311747,1.001710758306752
4,4. E_max peor de la ventana,test,PSBPM-FD,1.091820562905038,1.013847526380811
