t,regimen,p_regimen_0,z_lag,ambiguedad,ambiguo,b_t,sep_dinamica,sep_tendencia,separacion,sep_en_sd,bimodal,nivel_curva,bloque
36,0,0.9686256088630552,-0.4652418469198191,0.031374391136944846,0,0.005399772129616129,1.111433966143907,0.004049829097212097,1.1154837952411192,1.1154837952411192,0,-0.7498651167174444,train
37,0,0.9932966143921217,-0.6181942891147615,0.006703385607878309,0,0.005875959614679187,1.0886525625748762,0.00440696971100939,1.0930595322858856,1.0930595322858856,0,-0.5531061688341864,train
38,1,0.7015485937998821,-0.1322149133163849,0.2984514062001179,1,0.00637935061647687,0.7736437531861949,0.004784512962357653,0.7784282661485525,0.7784282661485525,0,-0.20935157602166515,train
39,0,0.7473295456834856,-0.166527454843775,0.25267045431651436,1,0.006910700788251807,0.32314961012160676,0.005183025591188856,0.3283326357127956,0.3283326357127956,0,-0.651373721436945,train
40,1,0.37021897100707507,0.08281836315346769,0.37021897100707507,1,0.007470765783246628,0.8948397580282644,0.005603074337434971,0.9004428323656994,0.9004428323656994,0,0.6083196240032052,train
41,1,0.3022544729066249,0.12948184216535216,0.3022544729066249,1,0.00806030125470396,0.8264454255825869,0.00604522594102797,0.8324906515236149,0.8324906515236149,0,-2.0398194507313563,train
42,0,0.10009222384016347,0.3202565613569932,0.10009222384016347,0,0.008680062855866432,2.617855614703736,0.006510047141899824,2.6243656618456357,2.6243656618456357,0,-0.8878139412482572,train
43,1,0.20341993040505618,0.2073669010756536,0.20341993040505618,0,0.009330806239976671,1.12082005389495,0.006998104679982503,1.1278181585749325,1.1278181585749325,0,0.08081108414968148,train
44,1,0.17874705347529574,0.2300376300460577,0.17874705347529574,0,0.010013287060277308,0.20062886865033946,0.007509965295207982,0.20813883394554744,0.20813883394554744,0,-0.015198561788893592,train
45,1,0.5404993037341184,-0.025422924338907422,0.45950069626588164,1,0.01072826097001097,0.03568483320610119,0.008046195727508228,0.04373102893360942,0.04373102893360942,0,0.18343342802768814,train
46,1,0.3827378906719715,0.07457448338269916,0.3827378906719715,1,0.011476483622420286,0.20560092978293573,0.008607362716815215,0.21420829249975096,0.21420829249975096,0,1.1689487657397204,train
47,0,0.9795678579125354,-0.5112260997008204,0.020432142087464578,0,0.012258710670747885,1.5016808786033171,0.009194033003060913,1.510874911606378,1.510874911606378,0,-0.10110470133650767,train
48,0,0.9331210768044721,-0.37486161695098885,0.0668789231955279,0,0.013075697768236394,0.3041138151968359,0.009806773326177295,0.3139205885230132,0.3139205885230132,0,1.0919753505622736,train
49,0,0.8276051600513727,-0.23618595490196018,0.17239483994862725,0,0.013928200568128442,1.305270582657226,0.010446150426096331,1.3157167330833224,1.3157167330833224,0,1.015426449682812,train
50,0,0.8659226750189835,-0.27683054970287757,0.13407732498101654,0,0.014816974723666658,1.227932797035043,0.011112731042749993,1.239045528077793,1.239045528077793,0,-0.633599378416272,train
51,0,0.40557658233132343,0.05973465939776888,0.40557658233132343,1,0.015742775888093672,0.8444410787644682,0.011807081916070255,0.8562481606805384,0.8562481606805384,0,0.4532974136102273,train
52,0,0.35179293860531186,0.09512109904620986,0.35179293860531186,1,0.01670635971465211,0.5648190896450823,0.012529769785989082,0.5773488594310714,0.5773488594310714,0,0.2792691317108804,train
53,1,0.17554983014270392,0.2331146075431943,0.17554983014270392,0,0.0177084818565846,0.35594744534310546,0.01328136139243845,0.3692288067355439,0.3692288067355439,0,0.30595155758856746,train
54,1,0.9249724275996539,-0.35983417914464255,0.07502757240034608,0,0.018749897967133774,0.44432578376046206,0.01406242347535033,0.45838820723581236,0.45838820723581236,0,1.790157338624549,train
55,1,0.532290649079138,-0.020257309043254408,0.46770935092086197,1,0.019831363699542255,2.166763439863183,0.014873522774656691,2.18163696263784,2.18163696263784,1,-0.27216552985742254,train
56,1,0.46471478008488865,0.022140641177628404,0.46471478008488865,1,0.020953634707052676,0.34010315413533837,0.015715226030289506,0.3558183801656279,0.3558183801656279,0,-0.5236859457061399,train
57,0,0.8501661624587482,-0.2592865777108549,0.1498338375412518,0,0.022117466642907667,0.7240306738088942,0.01658809998218075,0.740618773791075,0.740618773791075,0,0.6007949920685017,train
58,0,0.8467493848307802,-0.2556477692101617,0.15325061516921978,0,0.02332361516034985,0.7658120928037366,0.017492711370262388,0.7833048041739991,0.7833048041739991,0,1.406764224532272,train
59,1,0.6277116536882327,-0.0814496650030648,0.3722883463117673,1,0.024572835912621858,1.8069329328311674,0.018429626934466394,1.8253625597656338,1.8253625597656338,1,-1.9499911569993194,train
60,1,0.6409402917568296,-0.09024332175910946,0.35905970824317035,1,0.02586588455296632,2.4647240032941684,0.01939941341472474,2.484123416708893,2.484123416708893,1,1.94872971182373,train
61,0,0.9021680812843844,-0.3235011460000289,0.09783191871561558,0,0.027203516734625864,2.549491132752989,0.020402637550969396,2.569893770303959,2.569893770303959,0,1.6445474934921127,train
62,0,0.6838656763894823,-0.11963403883487105,0.31613432361051774,1,0.028586488110843116,1.972334232003412,0.021439866083132336,1.9937740980865444,1.9937740980865444,1,1.151300020252475,train
63,0,0.9089696049036791,-0.3336091665492515,0.09103039509632094,0,0.03001555433486071,1.4026144482672036,0.02251166575114553,1.425126114018349,1.425126114018349,0,0.5630707916435433,train
64,0,0.9858047081840727,-0.5479616547106994,0.014195291815927269,0,0.03149147105992127,0.8093719586098134,0.023618603294940952,0.8329905619047543,0.8329905619047543,0,-0.3950389746376478,train
65,0,0.9718536340495262,-0.47719063381234994,0.028146365950473817,0,0.03301499393926742,0.6537152282366803,0.024761245454450565,0.6784764736911308,0.6784764736911308,0,-0.16219941775221486,train
66,1,0.2768883065582891,0.14802761868798936,0.2768883065582891,1,0.0345868786261418,0.3257865753699778,0.02594015896960635,0.3517267343395841,0.3517267343395841,0,-1.2089820380716956,train
67,0,0.9562095266234526,-0.4270746556655064,0.0437904733765474,0,0.036207880773787025,1.548915203456736,0.027155910580340267,1.5760711140370762,1.5760711140370762,0,-0.296149073639706,train
68,0,0.9665245414549402,-0.45800084491512655,0.033475458545059844,0,0.037878756035445736,0.5283908773766453,0.0284090670265843,0.5567999444032296,0.5567999444032296,0,0.2724416759356808,train
