t,regimen,regimen_idx,p_regimen1,ambiguedad,z_lag,nivel_curva
329,2,1,0.005320176486992149,0.005320176486992123,1.2771467398546839,2.2235689718540836
330,2,1,0.07392914638170946,0.07392914638170944,0.7235689718540833,1.691170019065002
331,2,1,0.351104580171428,0.351104580171428,0.19117001906500217,1.1416325435353623
332,2,1,0.7632311604152633,0.2367688395847367,-0.358367456464638,-0.02702817422259381
333,1,0,0.9988711516469017,0.001128848353098344,-1.527028174222594,-1.9290695713384616
334,1,0,0.8045921821964647,0.19540781780353533,-0.42906957133846135,-0.6224861876815294
335,2,1,0.039627291349856486,0.039627291349856486,0.8775138123184706,1.7035164608336983
336,1,0,0.3419919043073394,0.3419919043073394,0.20351646083369815,-0.7127208415285798
337,2,1,0.05767921532567035,0.05767921532567033,0.7872791584714202,2.7358796032534327
338,2,1,0.006722502125149504,0.006722502125149521,1.2358796032534327,1.5750250449702927
339,2,1,0.4403625482577493,0.4403625482577493,0.07502504497029287,2.078736568676382
340,2,1,0.12353955406701628,0.12353955406701628,0.5787365686763826,2.064638643111115
341,2,1,0.12939043976971099,0.12939043976971099,0.5646386431111153,1.3167400641580636
342,1,0,0.6430114063787201,0.3569885936212799,-0.18325993584193645,-1.580506693455365
343,1,0,0.5639585715082932,0.4360414284917068,-0.08050669345536517,-0.28667971938794007
344,2,1,0.007619672866351029,0.007619672866351013,1.21332028061206,2.8509707501250414
345,2,1,0.003446794504847269,0.0034467945048472504,1.3509707501250414,2.1845345360770443
346,2,1,0.08548884243017596,0.08548884243017596,0.6845345360770442,1.6146582265970106
347,1,0,0.4093114831884116,0.4093114831884116,0.11465822659701053,-1.4984214205040824
348,1,0,0.4987404778846208,0.4987404778846208,0.0015785794959177757,-1.6516586893554832
349,1,0,0.6191759983224956,0.3808240016775044,-0.1516586893554831,-2.1566665209583245
350,1,0,0.9054646254005628,0.09453537459943717,-0.6566665209583248,-1.5990532147505452
351,1,0,0.5785191027422755,0.42148089725772453,-0.09905321475054538,-2.5015249770840913
352,1,0,0.9774140365548185,0.02258596344518149,-1.0015249770840913,-1.8997651734806662
353,1,0,0.7880085213410073,0.2119914786589927,-0.3997651734806664,-1.463821428983121
354,1,0,0.4711588455266361,0.4711588455266361,0.03617857101687902,-1.8618630333150055
355,1,0,0.7653830365884151,0.2346169634115849,-0.36186303331500547,-1.8179594076585237
356,2,1,0.7375853307915052,0.26241466920849477,-0.3179594076585237,0.3002260417781973
357,1,0,0.9917923343824819,0.008207665617518067,-1.1997739582218028,-1.4439493397710894
358,2,1,0.4553715352264422,0.4553715352264422,0.05605066022891068,1.9451131856567696
359,2,1,0.18667217357742255,0.18667217357742255,0.4451131856567697,2.099580295154735
360,2,1,0.11523275398154392,0.11523275398154392,0.5995802951547349,2.754164129185662
361,2,1,0.006065195980639124,0.006065195980639149,1.254164129185662,2.5925148751011644
362,2,1,0.014443332668746879,0.014443332668746867,1.0925148751011646,1.9347796029693949
363,2,1,0.1922706697198196,0.1922706697198196,0.43477960296939483,2.5781717176467787
364,2,1,0.015528428996141977,0.015528428996141985,1.0781717176467784,2.460744602184971
365,2,1,0.027335031044796124,0.02733503104479612,0.9607446021849704,2.90936772067114
366,2,1,0.0024106618949263662,0.0024106618949263914,1.40936772067114,2.0380445319380476
367,2,1,0.1409437130779333,0.1409437130779333,0.5380445319380472,1.3808318749973798
368,1,0,0.5941898460831684,0.4058101539168316,-0.11916812500261995,-1.2118051147638649
369,1,0,0.28217587859869564,0.28217587859869564,0.2881948852361351,-1.2313764726302745
370,1,0,0.2955484860321095,0.2955484860321095,0.2686235273697255,-1.2414548616788907
371,2,1,0.30254657043809946,0.30254657043809946,0.2585451383211095,1.5520133330207848
372,2,1,0.4585740934650461,0.4585740934650461,0.05201333302078501,0.6817117244911883
373,1,0,0.9491405107376171,0.05085948926238293,-0.8182882755088119,-1.0177122478963156
374,2,1,0.16737873678368387,0.16737873678368387,0.4822877521036844,3.119612522525918
375,2,1,0.000599274821445435,0.0005992748214454502,1.6196125225259177,3.2016713589590857
376,2,1,0.00033283363025941653,0.0003328336302594326,1.7016713589590855,2.3320409952383536
377,2,1,0.048048022775519846,0.04804802277551984,0.8320409952383538,1.8384084739088307
378,2,1,0.24926105188753528,0.24926105188753528,0.3384084739088307,2.228191367376426
379,2,1,0.07264342283354716,0.07264342283354719,0.7281913673764261,3.068620887402543
380,2,1,0.0008527271417147322,0.0008527271417147486,1.5686208874025427,2.705988351432702
381,2,1,0.00793314765843189,0.007933147658431894,1.2059883514327017,2.3644758631475433
382,2,1,0.041908867601240275,0.041908867601240296,0.8644758631475439,0.389673734821592
383,1,0,0.9868127475356883,0.013187252464311738,-1.110326265178408,-1.8378167988820717
384,1,0,0.7503633476987599,0.2496366523012401,-0.3378167988820717,-1.5335306270512576
385,2,1,0.5267335304133615,0.47326646958663854,-0.03353062705125751,1.644057606267077
386,2,1,0.3866292741120919,0.3866292741120919,0.1440576062670771,0.9464364515934001
387,1,0,0.8658805091649718,0.13411949083502817,-0.5535635484065997,-2.1224581122545447
388,2,1,0.8934187268211193,0.10658127317888066,-0.6224581122545451,-0.029624391795669676
389,1,0,0.998890536004868,0.0011094639951320096,-1.5296243917956698,-1.705027118620155
390,2,1,0.6591169192316507,0.3408830807683493,-0.20502711862015505,1.5396452690674223
391,1,0,0.4684007660409807,0.4684007660409807,0.03964526906742242,-1.4749780873674974
392,2,1,0.4800437322706399,0.4800437322706399,0.02502191263250278,2.2013820770975885
393,2,1,0.08034358972498606,0.08034358972498606,0.701382077097588,2.6349479075323727
394,2,1,0.011606952549807568,0.011606952549807592,1.1349479075323727,1.5591486361323619
395,1,0,0.4529160593210747,0.4529160593210747,0.05914863613236187,-1.3247041281697518
396,2,1,0.3629473257333143,0.3629473257333143,0.17529587183024828,0.6749468381426641
397,1,0,0.9505394041992835,0.04946059580071649,-0.825053161857336,-1.297748751041035
398,2,1,0.3429216206989467,0.3429216206989467,0.20225124895896476,0.992522600708948
399,2,1,0.8449363126296141,0.1550636873703859,-0.507477399291052,0.45276866070577015
400,1,0,0.9818906078271727,0.018109392172827254,-1.0472313392942298,-1.268412946746279
