t,bloque,banda,I_t_puntual,I_t_simultaneo
853,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
854,test,PSBPM-FD (predictiva bayesiana),0.5866666666666667,0.0
855,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
856,test,PSBPM-FD (predictiva bayesiana),0.8533333333333334,0.0
857,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
858,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
859,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
860,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
861,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
862,test,PSBPM-FD (predictiva bayesiana),0.92,0.0
863,test,PSBPM-FD (predictiva bayesiana),0.8133333333333334,0.0
864,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
865,test,PSBPM-FD (predictiva bayesiana),0.9066666666666666,0.0
866,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
867,test,PSBPM-FD (predictiva bayesiana),0.96,0.0
868,test,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
869,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
870,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
871,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
872,test,PSBPM-FD (predictiva bayesiana),0.68,0.0
873,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
874,test,PSBPM-FD (predictiva bayesiana),0.8266666666666667,0.0
875,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
876,test,PSBPM-FD (predictiva bayesiana),0.84,0.0
877,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
878,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
879,test,PSBPM-FD (predictiva bayesiana),0.7066666666666667,0.0
880,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
881,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
882,test,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
883,test,PSBPM-FD (predictiva bayesiana),0.6133333333333333,0.0
884,test,PSBPM-FD (predictiva bayesiana),0.92,0.0
885,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
886,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
887,test,PSBPM-FD (predictiva bayesiana),0.92,0.0
888,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
889,test,PSBPM-FD (predictiva bayesiana),0.8933333333333333,0.0
890,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
891,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
892,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
893,test,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
894,test,PSBPM-FD (predictiva bayesiana),0.8133333333333334,0.0
895,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
896,test,PSBPM-FD (predictiva bayesiana),0.6133333333333333,0.0
897,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
898,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
899,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
900,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
901,test,PSBPM-FD (predictiva bayesiana),0.8933333333333333,0.0
902,test,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
903,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
904,test,PSBPM-FD (predictiva bayesiana),0.8933333333333333,0.0
905,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
906,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
907,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
908,test,PSBPM-FD (predictiva bayesiana),0.8666666666666667,0.0
909,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
910,test,PSBPM-FD (predictiva bayesiana),0.96,0.0
911,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
912,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
913,test,PSBPM-FD (predictiva bayesiana),0.7866666666666666,0.0
914,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
915,test,PSBPM-FD (predictiva bayesiana),0.96,0.0
916,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
917,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
918,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
919,test,PSBPM-FD (predictiva bayesiana),0.7733333333333333,0.0
920,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
921,test,PSBPM-FD (predictiva bayesiana),0.8933333333333333,0.0
922,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
923,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
924,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
925,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
926,test,PSBPM-FD (predictiva bayesiana),0.7066666666666667,0.0
927,test,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
928,test,PSBPM-FD (predictiva bayesiana),0.8666666666666667,0.0
929,test,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
930,test,PSBPM-FD (predictiva bayesiana),0.7333333333333333,0.0
931,test,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
932,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
933,test,PSBPM-FD (predictiva bayesiana),0.92,0.0
934,test,PSBPM-FD (predictiva bayesiana),0.8533333333333334,0.0
935,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
936,test,PSBPM-FD (predictiva bayesiana),0.8,0.0
937,test,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
938,test,PSBPM-FD (predictiva bayesiana),0.92,0.0
939,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
940,test,PSBPM-FD (predictiva bayesiana),0.96,0.0
941,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
942,test,PSBPM-FD (predictiva bayesiana),0.5733333333333334,0.0
943,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
944,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
945,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
946,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
947,test,PSBPM-FD (predictiva bayesiana),0.8933333333333333,0.0
948,test,PSBPM-FD (predictiva bayesiana),0.7866666666666666,0.0
949,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
950,test,PSBPM-FD (predictiva bayesiana),0.88,0.0
951,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
952,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
953,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
954,test,PSBPM-FD (predictiva bayesiana),0.88,0.0
955,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
956,test,PSBPM-FD (predictiva bayesiana),0.8933333333333333,0.0
957,test,PSBPM-FD (predictiva bayesiana),0.84,0.0
958,test,PSBPM-FD (predictiva bayesiana),0.84,0.0
959,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
960,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
961,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
962,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
963,test,PSBPM-FD (predictiva bayesiana),0.8666666666666667,0.0
964,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
965,test,PSBPM-FD (predictiva bayesiana),0.88,0.0
966,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
967,test,PSBPM-FD (predictiva bayesiana),0.92,0.0
968,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
969,test,PSBPM-FD (predictiva bayesiana),0.6933333333333334,0.0
970,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
971,test,PSBPM-FD (predictiva bayesiana),0.8266666666666667,0.0
972,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
973,test,PSBPM-FD (predictiva bayesiana),0.96,0.0
974,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
975,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
976,test,PSBPM-FD (predictiva bayesiana),0.9466666666666667,0.0
977,test,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
978,test,PSBPM-FD (predictiva bayesiana),0.68,0.0
979,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
980,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
981,test,PSBPM-FD (predictiva bayesiana),0.96,0.0
982,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
983,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
984,test,PSBPM-FD (predictiva bayesiana),0.8666666666666667,0.0
985,test,PSBPM-FD (predictiva bayesiana),0.9333333333333333,0.0
986,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
987,test,PSBPM-FD (predictiva bayesiana),0.8266666666666667,0.0
988,test,PSBPM-FD (predictiva bayesiana),0.9866666666666667,0.0
989,test,PSBPM-FD (predictiva bayesiana),0.8933333333333333,0.0
990,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
991,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
992,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
993,test,PSBPM-FD (predictiva bayesiana),0.8933333333333333,0.0
994,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
995,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
996,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
997,test,PSBPM-FD (predictiva bayesiana),0.9733333333333334,0.0
998,test,PSBPM-FD (predictiva bayesiana),1.0,1.0
999,test,PSBPM-FD (predictiva bayesiana),0.8,0.0
1000,test,PSBPM-FD (predictiva bayesiana),0.6533333333333333,0.0
