M,metrica,bloque,banda,razon_vs_mejor
3,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),3.511366195581458
3,6. PICP puntual,test,FAR (IC del modelo AR),3.6009831675778625
3,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",2.450577139334347
3,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),2.798836592308289
3,7. PICPB curva completa,train,FAR (IC del modelo AR),1.1091543208559007
3,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2544475966340891
3,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),1.9772427395114787
3,7. PICPB curva completa,test,FAR (IC del modelo AR),1.10553374377701
3,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2112987212237736
3,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),1.78090806549319
3,8. Winkler,train,FAR (IC del modelo AR),1.0373161780751594
3,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.034548226122477
3,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.0130700693878667
3,8. Winkler,test,FAR (IC del modelo AR),1.0659645119941878
3,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0644795287493918
3,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.0049754513144085
3,9. Winkler max promedio,train,FAR (IC del modelo AR),1.059780895479592
3,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0412251004250332
3,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.1092297658080799
3,9. Winkler max promedio,test,FAR (IC del modelo AR),1.118847790898642
3,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.092909430077934
3,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.0655853981272223
3,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.1862825075263135
3,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1169685545001102
3,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.2442793831217285
3,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.3557592837820687
3,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2692686846386483
3,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.116234079994223
4,5. MPIW,train,FAR (IC del modelo AR),1.027850944270129
4,5. MPIW,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.02823528879631
4,5. MPIW,train,PSBPM-FD (predictiva bayesiana),1.0025182653200857
4,5. MPIW,test,FAR (IC del modelo AR),1.0182139279511568
4,5. MPIW,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.018594668905739
4,5. MPIW,test,PSBPM-FD (predictiva bayesiana),1.0095615326896328
4,6. PICP puntual,train,FAR (IC del modelo AR),3.3686480983415072
4,6. PICP puntual,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",3.4327346884660894
4,6. PICP puntual,train,PSBPM-FD (predictiva bayesiana),2.492149128510064
4,6. PICP puntual,test,FAR (IC del modelo AR),5.815521315297007
4,6. PICP puntual,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",4.20505129323004
4,6. PICP puntual,test,PSBPM-FD (predictiva bayesiana),2.085265135082161
4,7. PICPB curva completa,train,FAR (IC del modelo AR),1.1471730848460442
4,7. PICPB curva completa,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.3017466238245945
4,7. PICPB curva completa,train,PSBPM-FD (predictiva bayesiana),1.5324966758200884
4,7. PICPB curva completa,test,FAR (IC del modelo AR),1.1406447511555695
4,7. PICPB curva completa,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.2467838521906085
4,7. PICPB curva completa,test,PSBPM-FD (predictiva bayesiana),1.5117163246554457
4,8. Winkler,train,FAR (IC del modelo AR),1.0363429751872735
4,8. Winkler,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.03351027522852
4,8. Winkler,train,PSBPM-FD (predictiva bayesiana),1.0095234267644118
4,8. Winkler,test,FAR (IC del modelo AR),1.0736165155942181
4,8. Winkler,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0718159130296063
4,8. Winkler,test,PSBPM-FD (predictiva bayesiana),1.0032516215323177
4,9. Winkler max promedio,train,FAR (IC del modelo AR),1.0711332456982008
4,9. Winkler max promedio,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.0531526634462105
4,9. Winkler max promedio,train,PSBPM-FD (predictiva bayesiana),1.0593504984658015
4,9. Winkler max promedio,test,FAR (IC del modelo AR),1.1639506280263474
4,9. Winkler max promedio,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.1347530057136177
4,9. Winkler max promedio,test,PSBPM-FD (predictiva bayesiana),1.0380547501753863
4,10. Winkler max peor ventana,train,FAR (IC del modelo AR),1.1919957048174363
4,10. Winkler max peor ventana,train,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.120999092512833
4,10. Winkler max peor ventana,train,PSBPM-FD (predictiva bayesiana),1.2035348178600842
4,10. Winkler max peor ventana,test,FAR (IC del modelo AR),1.414445509526097
4,10. Winkler max peor ventana,test,"PSBPM-FD (IC gaussiano, mismo mecanismo)",1.3203703954480004
4,10. Winkler max peor ventana,test,PSBPM-FD (predictiva bayesiana),1.095910700271075
